iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
457,60.33113169670105,40939956.698139146,2.9802322387695312e-08,3383128.4747988433,3383128.4746113783,35.61454599878831,0.0,0,0.17634571646405345,0.02093843966243408,-3023706.6408302695,11445558275728.746,0.5,0.3598153012094331,201.8950117187501,1.7763568394002505e-15,True,49.0
458,60.46556091308594,40939956.99598714,1.1965548932484304e-06,3383127.4342825264,3383127.434094827,35.63676585822583,0.0,0,0.17634610179275598,0.020938478052286158,-3671237.629574758,11445551235327.482,0.5,0.35981512499352397,202.0206116415098,9.5367431640625e-07,True,20.0
459,60.615469217300415,40939926.64576639,1.7351786382864514e-05,3383007.139398638,3383007.139209738,35.75000998596352,0.0,0,0.17634353763804614,0.020938419352244962,-3198550.3147279187,11444737303946.494,0.5,0.359809512105658,202.6659315262578,3.0517578125e-05,True,15.0
460,60.75031590461731,40939923.50403299,3.838777442164045e-06,3383005.689811933,3383005.6896237014,35.6865853100848,0.0,0,0.17634180147877349,0.02093820244964514,-4332759.843185419,11444727496028.771,0.5,0.3598093031465594,202.3081455332978,9.5367431640625e-07,True,20.0
461,60.87869596481323,40939918.923225574,4.194114405542534e-06,3382976.2110609394,3382976.210871854,35.767327663713615,0.0,0,0.17634245924443576,0.020938373704841126,-4937065.755445335,11444528043327.322,0.5,0.3598078692944907,202.7654068476851,7.62939453125e-06,True,17.0
462,61.004860162734985,40939907.81261149,6.879286931971212e-06,3382928.6094855145,3382928.6092954488,35.859657657823874,0.0,0,0.17634204880220125,0.02093834443148394,-4160735.794502157,11444205975592.07,0.5,0.35980504397413376,203.28962764113422,1.52587890625e-05,True,16.0
463,61.13522267341614,40939906.17710157,2.069384510086343e-06,3382916.3077589166,3382916.3075681794,35.92289652478481,0.0,0,0.17634292991049674,0.020938473036640506,-4430603.2126295315,11444122744013.158,0.5,0.35980432056069145,203.64733617817149,3.814697265625e-06,True,18.0
464,61.26340198516846,40939901.8191,3.1524321305985533e-06,3382894.211439193,3382894.211247531,36.00975948346639,0.0,0,0.17634371128333065,0.020938537694594122,-4087077.421773592,11443973244494.494,0.5,0.35980287805422706,204.1391640433534,7.62939453125e-06,True,17.0
465,61.39494824409485,40939899.80268998,2.8069611256951933e-06,3382887.6363511216,3382887.636159027,36.05034071938569,0.0,0,0.17634436374984166,0.02093847483396856,-2984405.048644504,11443928758880.041,0.5,0.3598025197637789,204.3686049091383,1.9073486328125e-06,True,19.0
466,61.523029088974,40939894.29374013,2.9443276763102304e-06,3382861.1619376936,3382861.161745014,36.10506808668959,0.0,0,0.1763443488653703,0.020938548096345655,-5783787.859760927,11443749639645.262,0.5,0.3598011195396094,204.67906151533515,7.62939453125e-06,True,17.0
467,61.658750772476196,40939894.97028891,2.6719656027273857e-06,3382857.9975065016,3382857.997313381,36.14632102665618,0.0,0,0.17634526466538483,0.020938694881305064,-3879843.685154357,11443728229989.535,0.5,0.3598010182184532,204.91200284771693,4.76837158203125e-07,True,21.0
468,61.81191301345825,40939892.93962827,2.2042640597194643e-06,3382845.9028110118,3382845.902617455,36.187064175206096,0.0,0,0.17634557725098418,0.020938751755594263,-4125341.224116544,11443646400858.139,0.5,0.35980031674024443,205.1427517923929,3.814697265625e-06,True,18.0
469,61.941304206848145,40939890.68587878,1.3888489777452074e-06,3382832.0401941575,3382832.0400000233,36.24095574220851,0.0,0,0.17634620487300043,0.020938828864337178,-4248633.869882935,11443552610853.152,0.5,0.3597996039680346,205.44771587121195,3.814697265625e-06,True,18.0
470,62.07062029838562,40939888.225935504,1.480398679616519e-06,3382818.1826841626,3382818.1824894752,36.2924812838018,0.0,0,0.17634677171694396,0.020938916316611593,-4768030.419117552,11443458855783.832,0.5,0.35979889353817157,205.73932740408225,3.814697265625e-06,True,18.0
471,62.1998496055603,40939885.99538801,1.993695180503752e-06,3382803.4764993438,3382803.476303978,36.35557224845542,0.0,0,0.17634761248769995,0.020939041984771662,-3140135.6741910763,11443359359296.713,0.5,0.35979817118177276,206.09621967987465,3.814697265625e-06,True,18.0
472,62.331074476242065,40939883.26998214,1.5024331777713465e-06,3382787.9012320233,3382787.9010361913,36.398839373515145,0.0,0,0.17634797411502798,0.020939124936792227,-3224638.4974850095,11443253983399.275,0.5,0.3597974679688238,206.34122206523307,3.814697265625e-06,True,18.0
473,62.46605682373047,40939883.037551396,1.731679066545892e-06,3382784.667719771,3382784.667523618,36.428687368262906,0.0,0,0.17634851778675342,0.020939157990319146,-4354342.726991751,11443232106835.309,0.5,0.35979728838922703,206.50989264916635,9.5367431640625e-07,True,20.0
474,62.59688639640808,40939881.12091055,1.7463626910369152e-06,3382772.4857323323,3382772.485535686,36.47432286048149,0.0,0,0.17634893166413854,0.020939205925229052,-5072448.610768309,11443149688899.717,0.5,0.3597965833542105,206.76826553741225,3.814697265625e-06,True,18.0
475,62.72816872596741,40939880.449367866,2.307900774068036e-06,3382765.5646745088,3382765.5644773673,36.520232531528265,0.0,0,0.17634968569515627,0.02093927623651366,-3868275.888226597,11443102864216.314,0.5,0.3597962213282966,207.02779268298195,1.9073486328125e-06,True,19.0
476,62.88179349899292,40939877.46692212,4.8512606321086124e-06,3382747.8219378213,3382747.821740239,36.56091593118913,0.0,0,0.176349976817035,0.020939348039627315,-3530061.6898432435,11442982825490.764,0.5,0.3597955202058518,207.25821687889777,3.814697265625e-06,True,18.0
477,63.07441806793213,40939877.466922075,3.6500241499888574e-08,3382747.821937834,3382747.8217402515,36.56091593078562,0.0,0,0.176349976817025,0.020939348039625955,-4131005.006580684,11442982825490.848,0.5,0.35979552020585165,207.2582168766207,8.881784197001252e-16,False,51.0
478,63.210177421569824,40939876.80059282,1.0268835517180243e-06,3382741.4361891514,3382741.435991167,36.59803039586112,0.0,0,0.1763505177933613,0.020939421205280827,-4555947.286413267,11442939622774.021,0.5,0.3597951647775971,207.46810246151384,1.9073486328125e-06,True,19.0
479,63.34667992591858,40939873.72694639,2.419867831325719e-06,3382727.1135476283,3382727.1133491327,36.64523093190653,0.0,0,0.17635095857446234,0.020939412414674195,-4990464.032841355,11442842723389.795,0.5,0.35979445862392084,207.7353151726226,3.814697265625e-06,True,18.0
480,63.48176074028015,40939869.301276706,3.0825961246605255e-06,3382700.760923529,3382700.760724136,36.72780536867774,0.0,0,0.1763515561205497,0.02093959885291447,-3467926.0271564648,11442664436606.082,0.5,0.35979302531327223,208.20298802048652,7.62939453125e-06,True,17.0
481,63.61539888381958,40939868.45878326,9.051765530400179e-07,3382694.8786524,3382694.8784526815,36.75775357086853,0.0,0,0.1763519212854552,0.02093965216958347,-3463925.189480169,11442624640712.44,0.5,0.3597926742438536,208.37242788669846,1.9073486328125e-06,True,19.0
482,63.745439529418945,40939866.08476848,1.5082595855678162e-06,3382680.794381472,3382680.794181193,36.809173818640204,0.0,0,0.176352451103666,0.020939740970644303,-4447986.5004580645,11442529355324.744,0.5,0.35979196459430185,208.66346468592755,3.814697265625e-06,True,18.0
483,63.877397298812866,40939865.20902661,9.838152432587526e-07,3382675.0823866334,3382675.0821859785,36.843701471110016,0.0,0,0.17635291997458566,0.0209397877289929,-3604057.0544746295,11442490711644.355,0.5,0.35979161096412354,208.85875491634124,1.9073486328125e-06,True,19.0
484,64.00534272193909,40939859.611597784,2.544130545700525e-06,3382649.762487296,3382649.7622857825,36.922360091641394,0.0,0,0.17635340551756126,0.02093983166191578,-5404214.585818804,11442319414294.492,0.5,0.3597901838747646,209.30433966409365,7.62939453125e-06,True,17.0
485,64.15926480293274,40939857.35306391,5.545654876136584e-06,3382641.475384573,3382641.4751825,36.973497463710444,0.0,0,0.17635391809604628,0.02093974366655209,-4664285.702647055,11442263349627.28,0.5,0.35978947467375716,209.59378702543034,3.814697265625e-06,True,18.0
486,64.2989284992218,40939857.49177481,7.28025048989432e-07,3382641.0679653473,3382641.0677631367,36.98607989347709,0.0,0,0.17635416689298522,0.020939770534864274,-3558280.086789926,11442260593320.168,0.5,0.35978943040399625,209.66485964580485,2.384185791015625e-07,True,22.0
487,64.43481397628784,40939857.635326676,9.450203177755103e-07,3382639.1644884464,3382639.1642860523,37.00287692781792,0.0,0,0.17635447080100194,0.020939830164755046,-4995774.396935285,11442247715764.277,0.5,0.3597893421649833,209.7597719468362,4.76837158203125e-07,True,21.0
488,64.56738901138306,40939856.597968094,1.4804736725843236e-06,3382631.659554252,3382631.65935152,37.03372050952274,0.0,0,0.17635484625279016,0.020939897624053825,-4970491.365398561,11442196942849.65,0.5,0.3597889907407975,209.934271344191,1.9073486328125e-06,True,19.0
489,64.7004132270813,40939856.53898118,1.1024845429119164e-06,3382628.3499466754,3382628.3497436303,37.06225240216325,0.0,0,0.17635533544472148,0.020939964116185608,-4823587.292745325,11442174552491.75,0.5,0.3597888121030493,210.09552244751202,9.5367431640625e-07,True,20.0
490,64.82963418960571,40939854.059835,1.3384527905515856e-06,3382615.5550324456,3382615.5548288454,37.11281241049566,0.0,0,0.17635582582228465,0.020940025080485203,-3846160.7760965806,11442087991772.496,0.5,0.3597881036037785,210.38171483056993,3.814697265625e-06,True,18.0
491,64.95865559577942,40939852.16858749,2.2090437484212467e-06,3382603.0459021437,3382603.0456979224,37.169307634188,0.0,0,0.17635644920206148,0.020940150367949932,-3647499.44898039,11442003364767.303,0.5,0.3597873896599981,210.7014107236439,3.814697265625e-06,True,18.0
492,65.0898118019104,40939851.88192853,1.9814622641587974e-06,3382596.268795505,3382596.268590851,37.20862337364907,0.0,0,0.17635701208368784,0.020940273020243625,-4446150.793151279,11441957516287.182,0.5,0.35978703318444644,210.9237352646344,1.9073486328125e-06,True,19.0
493,65.24232125282288,40939846.81716,2.7570369893059282e-06,3382572.1213609558,3382572.1211555917,37.27300353406977,0.0,0,0.1763571360339278,0.02094031872437625,-4496071.230173128,11441794154821.475,0.5,0.3597856247813811,211.2887481934407,7.62939453125e-06,True,17.0
494,65.3723738193512,40939844.355609834,1.5464935950878874e-06,3382558.2843551785,3382558.284149289,37.32057424848433,0.0,0,0.17635754531747888,0.020940406007165957,-4867909.484711947,11441700545669.422,0.5,0.35978491905453236,211.55807556853486,3.814697265625e-06,True,18.0
495,65.50231528282166,40939842.35071188,2.0321928075361435e-06,3382546.650925997,3382546.650719547,37.3712841966391,0.0,0,0.17635802307108167,0.02094044503879566,-4514456.88761406,11441621844296.459,0.5,0.35978421073776357,211.84512489548231,3.814697265625e-06,True,18.0
496,65.63489127159119,40939841.40829557,2.5366136011463356e-06,3382537.195297624,3382537.1950906175,37.42155450671176,0.0,0,0.17635882413374412,0.020940588226039843,-4052585.2117605843,11441557876173.943,0.5,0.35978384603707314,212.1292896198025,1.9073486328125e-06,True,19.0
497,65.76761889457703,40939840.71983004,1.0217894755562647e-06,3382531.234128652,3382531.2339211646,37.46499303777412,0.0,0,0.17635946798492708,0.02094065294857652,-4788904.552499712,11441517548454.668,0.5,0.35978348684290695,212.37489218390704,1.9073486328125e-06,True,19.0
498,65.90588974952698,40939840.79287636,4.151651774574794e-06,3382527.5846949467,3382527.5844872887,37.48036875863256,0.0,0,0.17635977210216214,0.020940817694149773,-4473075.493521831,11441492859819.848,0.5,0.3597834419363056,212.46173427104924,2.384185791015625e-07,True,22.0
499,66.03759860992432,40939839.74343487,1.6010949265611801e-06,3382519.6448982973,3382519.644690199,37.520038205946655,0.0,0,0.1763603280997687,0.02094090924544573,-4866370.3195692,11441439146717.545,0.5,0.359783085447803,212.6860624286619,1.9073486328125e-06,True,19.0
500,66.16819262504578,40939837.65970314,1.5753706069516975e-06,3382506.092160545,3382506.091951863,37.57253095151761,0.0,0,0.17636083369092334,0.020941009928931473,-4273118.322462582,11441347462093.9,0.5,0.35978237580745037,212.98318114852972,3.814697265625e-06,True,18.0
501,66.28862929344177,40939713.134822264,0.00033354537183371993,3382033.989473159,3382033.9892670326,37.33914422535921,0.0,0,0.17633408172117954,0.020938312249748355,-4025947.6720638466,11438153904559.91,0.5,0.3597599575201512,211.6915655631505,0.0001220703125,True,13.0
502,66.44178462028503,40939710.63415158,8.157048622077474e-06,3382012.3235589825,3382012.323351243,37.48480735014116,0.0,0,0.17633603729065583,0.02093860587395071,-3677721.116434407,11438007355302.111,0.5,0.35975840339986115,212.51550761164935,7.62939453125e-06,True,17.0
503,66.55844378471375,40938987.21240461,0.0006157107432205632,3378411.673216028,3378411.673015957,36.76686261616394,0.0,0,0.1761476495951025,0.020950357614466456,-4096795.9824921745,11413665432372.912,0.5,0.35957846447603886,208.6658126684058,0.0009765625,True,10.0
504,66.68603754043579,40939006.65254916,5.454690702630866e-05,3378368.399573555,3378368.3993679,37.27621539935882,0.0,0,0.1761581923157922,0.02095305362872312,-2952496.562382154,11413373041850.059,0.5,0.3595748066943531,211.54561326216796,7.62939453125e-06,True,17.0
505,66.81345415115356,40939001.06466753,2.7422590386392463e-06,3378340.1724381656,3378340.172231486,37.368804632430475,0.0,0,0.1761589503924913,0.02095316340811643,-4253103.003171025,11413182319315.496,0.5,0.35957336123970135,212.07045446149039,7.62939453125e-06,True,17.0
506,66.94074368476868,40938995.84536809,7.217209405438062e-06,3378311.9464861057,3378311.9462784324,37.458363802231595,0.0,0,0.17615962962069262,0.020953432917128367,-4266995.917296912,11412991606369.998,0.5,0.3595719208349698,212.57817957187268,7.62939453125e-06,True,17.0
507,67.06804895401001,40938989.84157397,2.9174707951570705e-06,3378285.355107629,3378285.354899189,37.52733773133924,0.0,0,0.17615983637879223,0.020953455107121696,-3295004.724352682,11412811939128.768,0.5,0.35957050853655836,212.96958353282852,7.62939453125e-06,True,17.0
508,67.19540405273438,40938984.63703594,3.0567000066486143e-06,3378257.715142298,3378257.7149327747,37.62454594690831,0.0,0,0.1761606699010685,0.020953609844417086,-4292688.819021315,11412625188505.24,0.5,0.35956905665143063,213.52054781940473,7.62939453125e-06,True,17.0
509,67.3273606300354,40938984.26550974,1.3144310826063896e-06,3378251.9993751044,3378251.9991650856,37.668968736716636,0.0,0,0.17616132386667427,0.02095369950019994,-3030877.8675846853,11412586569865.326,0.5,0.3595686971153942,213.7719973068162,1.9073486328125e-06,True,19.0
510,67.48516345024109,40938983.41978772,8.81438638041649e-07,3378245.6972086085,3378245.6969982195,37.70211315121908,0.0,0,0.17616172475622444,0.020953755919159513,-3649782.9625787553,11412543989289.414,0.5,0.3595683449613209,213.95971145498075,1.9073486328125e-06,True,19.0
511,67.61507153511047,40938981.69890002,2.235124507988271e-06,3378232.5628929366,3378232.5626818836,37.76152175702032,0.0,0,0.17616237124904122,0.02095389520922346,-4407400.235392357,11412455247566.635,0.5,0.35956762947610355,214.29625860625575,3.814697265625e-06,True,18.0
512,67.75425553321838,40938981.35982109,4.7333181423749706e-07,3378231.5052455445,3378231.5050345897,37.7526959249692,0.0,0,0.17616215498458013,0.020953885583750644,-3332909.9987814515,11412448101610.701,0.5,0.3595676073955206,214.2464070296295,1.1920928955078125e-07,True,23.0
513,67.88364171981812,40938978.75650292,1.4058517092630677e-06,3378218.7392903785,3378218.739078992,37.791265229581036,0.0,0,0.17616233668914258,0.020953931376535843,-5296339.471818756,11412361849066.887,0.5,0.35956690907394734,214.4651893321491,3.814697265625e-06,True,18.0
514,68.0132224559784,40938975.45570944,3.977130809573408e-06,3378206.820005864,3378206.819793881,37.84449009044294,0.0,0,0.17616284038444743,0.020953889631798797,-3180672.207943337,11412281317304.318,0.5,0.3595661995438536,214.7667954115211,3.814697265625e-06,True,18.0
515,68.14913964271545,40938975.44376623,8.969211802847698e-07,3378205.0851224563,3378205.0849101627,37.872169459514296,0.0,0,0.17616336608565694,0.02095392932240939,-5139478.668090188,11412269595715.312,0.5,0.35956610744959955,214.92332159638167,4.76837158203125e-07,True,21.0
516,68.2756130695343,40938964.79405046,6.925001044012543e-06,3378157.591253152,3378157.591039673,37.97749936313309,0.0,0,0.17616299481675818,0.02095397340355383,-3239710.2189748376,11411948709901.398,0.5,0.3595632711871418,215.52185312560343,1.52587890625e-05,True,16.0
517,68.40767693519592,40938963.83245483,1.0984490808238334e-06,3378151.615528626,3378151.615314778,38.01027320773861,0.0,0,0.17616337568781748,0.02095401402757097,-4609331.755018433,11411908336056.28,0.5,0.359562919389096,215.70748107015405,1.9073486328125e-06,True,19.0
