iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,rho,maxabsLagmult
506,145.0662100315094,40000010.80071996,6.172057549772735e-05,8.761666331729426,8.761666331729426,0.0,0.0,0,0,0.0,6.918927439888088,123.45679012345683,0.0
507,145.34662985801697,40000010.80056089,5.926195367152109e-05,8.185169477710962,8.185169477710962,0.0,0.0,0,0,0.0,-10.43436497651791,123.45679012345683,0.0
508,145.48379802703857,40000010.8004952,2.447047440144912e-05,8.071606376409893,8.071606376409893,0.0,0.0,0,0,0.0,-12.133793295211287,123.45679012345683,0.0
509,145.82931232452393,40000010.80026142,8.71818653599553e-05,7.912395169286259,7.912395169286259,0.0,0.0,0,0,0.0,2.079478310709454,123.45679012345683,0.0
510,145.93307733535767,40000010.800213814,1.783931021999288e-05,8.597540390100226,8.597540390100226,0.0,0.0,0,0,0.0,-6.8326477296748696,123.45679012345683,0.0
511,146.25428581237793,40000010.79994122,0.00010122375694049283,4.46097409593333,4.46097409593333,0.0,0.0,0,0,0.0,-0.2885913953893061,123.45679012345683,0.0
512,146.32397484779358,40000010.79992351,6.988279210091721e-06,8.025785982155186,8.025785982155186,0.0,0.0,0,0,0.0,4.01693328618199,123.45679012345683,0.0
513,146.6453812122345,40000010.79962157,0.00011213513108887939,2.6918047657318303,2.6918047657318303,0.0,0.0,0,0,0.0,-5.718718916064724,123.45679012345683,0.0
514,146.96759676933289,40000010.799332164,0.0001079710922944466,2.6957233799934803,2.6957233799934803,0.0,0.0,0,0,0.0,0.06870835223118744,123.45679012345683,0.0
515,147.1022970676422,40000010.799237825,3.568626514776035e-05,8.004798919675675,8.004798919675675,0.0,0.0,0,0,0.0,7.3025562958045365,123.45679012345683,0.0
516,147.43544054031372,40000010.79905799,6.691475069752681e-05,6.417689763555471,6.417689763555471,0.0,0.0,0,0,0.0,-9.937845995122936,123.45679012345683,0.0
517,147.60317826271057,40000010.79894468,4.2489461172892686e-05,8.119372645675558,8.119372645675558,0.0,0.0,0,0,0.0,5.42492278541044,123.45679012345683,0.0
518,147.9297640323639,40000010.79875245,7.193088403394269e-05,9.399932921689182,9.399932921689182,0.0,0.0,0,0,0.0,-6.881700094020319,123.45679012345683,0.0
519,148.2561273574829,40000010.79853602,8.00672476433825e-05,2.6898424085526815,2.6898424085526815,0.0,0.0,0,0,0.0,-0.23355980141181287,123.45679012345683,0.0
520,148.4994695186615,40000010.79833599,7.518150775201769e-05,8.30634366415735,8.30634366415735,0.0,0.0,0,0,0.0,-4.696074786490312,123.45679012345683,0.0
521,148.58426666259766,40000010.79831473,8.603443216877205e-06,11.985677262109649,11.985677262109649,0.0,0.0,0,0,0.0,-11.727595235417994,123.45679012345683,0.0
522,148.70492577552795,40000010.798246846,2.4643506864834065e-05,8.127466900687766,8.127466900687766,0.0,0.0,0,0,0.0,0.06497567790874552,123.45679012345683,0.0
523,148.90422797203064,40000010.798118435,4.796682168564527e-05,8.348122323218323,8.348122323218323,0.0,0.0,0,0,0.0,-3.422413159740171,123.45679012345683,0.0
524,149.1755290031433,40000010.79795716,6.0229750703943984e-05,8.619374189491467,8.619374189491467,0.0,0.0,0,0,0.0,-11.796810838802797,123.45679012345683,0.0
525,149.50138068199158,40000010.797765166,7.110092305203038e-05,3.305795275473319,3.305795275473319,0.0,0.0,0,0,0.0,-9.210160390523203,123.45679012345683,0.0
526,149.58873105049133,40000010.79772624,1.5105449028000922e-05,8.677088569562379,8.677088569562379,0.0,0.0,0,0,0.0,1.1291671857388292,123.45679012345683,0.0
527,149.92064929008484,40000010.79750891,8.069411777541526e-05,5.142629371337449,5.142629371337449,0.0,0.0,0,0,0.0,-0.3197464487917893,123.45679012345683,0.0
528,150.26072359085083,40000010.79732742,6.831458762196627e-05,9.454268414132299,9.454268414132299,0.0,0.0,0,0,0.0,1.889110626422076,123.45679012345683,0.0
529,150.40047645568848,40000010.79727348,2.0012808699871792e-05,8.597913139721834,8.597913139721834,0.0,0.0,0,0,0.0,2.025134439577214,123.45679012345683,0.0
530,150.73066544532776,40000010.797068074,7.615656506778692e-05,3.766462921814543,3.766462921814543,0.0,0.0,0,0,0.0,-3.2174203885229975,123.45679012345683,0.0
531,150.92161893844604,40000010.79697055,3.682981684169447e-05,7.821424923298808,7.821424923298808,0.0,0.0,0,0,0.0,-7.56111165080796,123.45679012345683,0.0
532,151.10032391548157,40000010.7968523,4.421762096516359e-05,8.282119087861279,8.282119087861279,0.0,0.0,0,0,0.0,1.8541256946010898,123.45679012345683,0.0
533,151.42032313346863,40000010.79664989,7.543665282687198e-05,7.220705379931549,7.220705379931549,0.0,0.0,0,0,0.0,-2.042969517670308,123.45679012345683,0.0
534,151.7471742630005,40000010.79645101,7.393893572099965e-05,4.048793685890698,4.048793685890698,0.0,0.0,0,0,0.0,0.5111043620337689,123.45679012345683,0.0
535,152.08155345916748,40000010.79626606,6.919932084981002e-05,5.651485012166405,5.651485012166405,0.0,0.0,0,0,0.0,4.440528055132563,123.45679012345683,0.0
536,152.40944027900696,40000010.79606667,7.453802278219773e-05,6.1621422425144345,6.1621422425144345,0.0,0.0,0,0,0.0,-7.251414494031853,123.45679012345683,0.0
537,152.63233947753906,40000010.795945436,4.6118333187288274e-05,11.566343295104664,11.566343295104664,0.0,0.0,0,0,0.0,-3.722367843937746,123.45679012345683,0.0
538,152.77333974838257,40000010.79588577,2.1697375067058773e-05,8.002564653409523,8.002564653409523,0.0,0.0,0,0,0.0,-7.3352360385127025,123.45679012345683,0.0
539,153.10086297988892,40000010.79566382,8.251791645344907e-05,4.675481377848831,4.675481377848831,0.0,0.0,0,0,0.0,-2.3676371619630805,123.45679012345683,0.0
540,153.4423062801361,40000010.795452744,7.876599609047965e-05,3.657535380367058,3.657535380367058,0.0,0.0,0,0,0.0,0.1163335144888213,123.45679012345683,0.0
541,153.54385209083557,40000010.7953983,2.082037252904411e-05,8.257217590325645,8.257217590325645,0.0,0.0,0,0,0.0,-4.439458057869257,123.45679012345683,0.0
542,153.89824652671814,40000010.79517858,8.182115128415566e-05,5.983934856844168,5.983934856844168,0.0,0.0,0,0,0.0,-2.3876462311818925,123.45679012345683,0.0
543,154.22594213485718,40000010.79499488,6.835090847316016e-05,2.7124575093727743,2.7124575093727743,0.0,0.0,0,0,0.0,-4.2264301913879665,123.45679012345683,0.0
544,154.50051021575928,40000010.794793755,7.572709718093661e-05,8.588249137652761,8.588249137652761,0.0,0.0,0,0,0.0,4.05043866278302,123.45679012345683,0.0
545,154.82875680923462,40000010.7946054,7.009971239331047e-05,6.442615550958887,6.442615550958887,0.0,0.0,0,0,0.0,-8.151246250936778,123.45679012345683,0.0
546,155.15892219543457,40000010.79438141,8.396470473797356e-05,8.451555306087185,8.451555306087185,0.0,0.0,0,0,0.0,4.965662551415746,123.45679012345683,0.0
547,155.39795565605164,40000010.79424391,5.135632836595501e-05,8.427170328899132,8.427170328899132,0.0,0.0,0,0,0.0,-1.5778883720083097,123.45679012345683,0.0
548,155.72768473625183,40000010.79403611,7.713181169807269e-05,3.5012298505868986,3.5012298505868986,0.0,0.0,0,0,0.0,-0.8204090665812043,123.45679012345683,0.0
549,156.0542709827423,40000010.79380027,8.83790508731473e-05,6.18929978741933,6.18929978741933,0.0,0.0,0,0,0.0,-6.758129710849526,123.45679012345683,0.0
550,156.38072419166565,40000010.79358555,8.028771097066296e-05,6.532416347288639,6.532416347288639,0.0,0.0,0,0,0.0,-6.762184054232637,123.45679012345683,0.0
551,156.70777344703674,40000010.79339507,7.101274028921073e-05,4.678742833523169,4.678742833523169,0.0,0.0,0,0,0.0,-7.556113682423757,123.45679012345683,0.0
552,157.03738236427307,40000010.793207295,7.010220046260825e-05,3.669530075083114,3.669530075083114,0.0,0.0,0,0,0.0,-3.8620917916932913,123.45679012345683,0.0
553,157.36915373802185,40000010.792994455,8.001314312860086e-05,8.069745733993553,8.069745733993553,0.0,0.0,0,0,0.0,-2.706965387122479,123.45679012345683,0.0
554,157.70029830932617,40000010.79273876,9.546444709796091e-05,7.146121638921115,7.146121638921115,0.0,0.0,0,0,0.0,-2.6175109782925077,123.45679012345683,0.0
555,158.0254557132721,40000010.79255541,6.825573464071716e-05,4.406611231042869,4.406611231042869,0.0,0.0,0,0,0.0,-8.806897067954523,123.45679012345683,0.0
556,158.10910296440125,40000010.792516746,1.4884276062307015e-05,8.159778656932575,8.159778656932575,0.0,0.0,0,0,0.0,-9.01168707013848,123.45679012345683,0.0
557,158.43283247947693,40000010.79232211,7.253079253143047e-05,6.13737207203613,6.13737207203613,0.0,0.0,0,0,0.0,6.404268679335062,123.45679012345683,0.0
558,158.75989818572998,40000010.79213371,7.047989494905559e-05,6.618957410350758,6.618957410350758,0.0,0.0,0,0,0.0,2.8059869765026364,123.45679012345683,0.0
559,159.08364367485046,40000010.79189071,9.092209794432642e-05,6.978764585060088,6.978764585060088,0.0,0.0,0,0,0.0,-5.098753386239022,123.45679012345683,0.0
560,159.41088724136353,40000010.79168816,7.565256876712091e-05,6.262548042706035,6.262548042706035,0.0,0.0,0,0,0.0,1.0670602803989067,123.45679012345683,0.0
561,159.73606324195862,40000010.79149091,7.368969085228126e-05,5.452032505856189,5.452032505856189,0.0,0.0,0,0,0.0,1.4660724313155369,123.45679012345683,0.0
562,160.0643539428711,40000010.79126136,8.589704804072868e-05,5.954362169367405,5.954362169367405,0.0,0.0,0,0,0.0,2.616275639621255,123.45679012345683,0.0
563,160.39650344848633,40000010.79105837,7.58558082204036e-05,5.293116268895547,5.293116268895547,0.0,0.0,0,0,0.0,1.6996607127989665,123.45679012345683,0.0
564,160.74772691726685,40000010.79084913,7.857745847809651e-05,7.931888219802447,7.931888219802447,0.0,0.0,0,0,0.0,4.806354791384668,123.45679012345683,0.0
565,161.07417273521423,40000010.7906441,7.645652509068578e-05,5.973137888165604,5.973137888165604,0.0,0.0,0,0,0.0,4.724431510819141,123.45679012345683,0.0
566,161.40553379058838,40000010.79046115,6.84425760334164e-05,6.0512934897117345,6.0512934897117345,0.0,0.0,0,0,0.0,4.733382168985573,123.45679012345683,0.0
567,161.58283233642578,40000010.79035313,4.0647133927911634e-05,7.8894149574085555,7.8894149574085555,0.0,0.0,0,0,0.0,1.2328480249955351,123.45679012345683,0.0
568,161.91358160972595,40000010.79015438,7.499499806814639e-05,11.50715169746566,11.50715169746566,0.0,0.0,0,0,0.0,-2.6311313228173003,123.45679012345683,0.0
569,162.24586296081543,40000010.789970934,6.815027461102405e-05,8.90510204790088,8.90510204790088,0.0,0.0,0,0,0.0,2.9756085844503053,123.45679012345683,0.0
570,162.57719111442566,40000010.78972917,9.012072738196077e-05,6.1711274279913235,6.1711274279913235,0.0,0.0,0,0,0.0,9.190422354788401,123.45679012345683,0.0
571,162.9049689769745,40000010.7895414,7.015455613739726e-05,5.0274468814391,5.0274468814391,0.0,0.0,0,0,0.0,-1.6268959902161515,123.45679012345683,0.0
572,163.23835492134094,40000010.78934147,7.482540309969181e-05,5.464473040237349,5.464473040237349,0.0,0.0,0,0,0.0,2.247020439676821,123.45679012345683,0.0
573,163.56597256660461,40000010.78914477,7.3718381842648e-05,6.208116966179106,6.208116966179106,0.0,0.0,0,0,0.0,-6.96028263380853,123.45679012345683,0.0
574,163.8751289844513,40000010.78895529,7.119621378100942e-05,8.491318899323966,8.491318899323966,0.0,0.0,0,0,0.0,-1.187609653134832,123.45679012345683,0.0
575,164.223459482193,40000010.78874681,7.782603029717176e-05,6.992225379078388,6.992225379078388,0.0,0.0,0,0,0.0,-6.4995693268282455,123.45679012345683,0.0
576,164.55015015602112,40000010.78853767,7.806682940124343e-05,4.790786943644802,4.790786943644802,0.0,0.0,0,0,0.0,-8.337624720083227,123.45679012345683,0.0
577,164.8708941936493,40000010.78833291,7.699644406460386e-05,7.9215311429965345,7.9215311429965345,0.0,0.0,0,0,0.0,-9.297678308888848,123.45679012345683,0.0
578,164.99621486663818,40000010.78826435,2.5756397419478723e-05,8.405061260547782,8.405061260547782,0.0,0.0,0,0,0.0,-2.1006514263375586,123.45679012345683,0.0
579,165.3181812763214,40000010.78807284,7.137601928137972e-05,5.900245087516616,5.900245087516616,0.0,0.0,0,0,0.0,-9.222902191902586,123.45679012345683,0.0
580,165.64691996574402,40000010.787862994,7.831879793790129e-05,2.673524717933401,2.673524717933401,0.0,0.0,0,0,0.0,0.25323935571904876,123.45679012345683,0.0
581,165.9675841331482,40000010.787306145,0.00020860024517988855,4.2358185748252115,4.2358185748252115,0.0,0.0,0,0,0.0,-10.987294981221115,123.45679012345683,0.0
582,166.2913830280304,40000010.787110806,7.338151684962115e-05,6.5503846886584185,6.5503846886584185,0.0,0.0,0,0,0.0,-13.12304576273372,123.45679012345683,0.0
583,166.61420226097107,40000010.78688483,8.444492389673674e-05,4.733852558992191,4.733852558992191,0.0,0.0,0,0,0.0,1.020937372478367,123.45679012345683,0.0
584,166.9400954246521,40000010.78664181,9.087142893228101e-05,2.683885685111383,2.683885685111383,0.0,0.0,0,0,0.0,-5.638840323249764,123.45679012345683,0.0
585,167.264479637146,40000010.78638037,9.878803795901584e-05,10.150952741180657,10.150952741180657,0.0,0.0,0,0,0.0,-9.00512795661251,123.45679012345683,0.0
586,167.61649322509766,40000010.78618104,7.40330209450557e-05,5.705484049859593,5.705484049859593,0.0,0.0,0,0,0.0,-7.268389713909122,123.45679012345683,0.0
587,167.93977785110474,40000010.785961546,8.32640514045115e-05,12.225164020093029,12.225164020093029,0.0,0.0,0,0,0.0,-7.842814925573229,123.45679012345683,0.0
588,168.27472352981567,40000010.785725504,8.743621362835872e-05,5.951743125450553,5.951743125450553,0.0,0.0,0,0,0.0,0.7052747614798341,123.45679012345683,0.0
589,168.36033368110657,40000010.7856956,1.1434095115646415e-05,7.834094268066711,7.834094268066711,0.0,0.0,0,0,0.0,4.633665382943792,123.45679012345683,0.0
590,168.695481300354,40000010.78547936,8.108520504653378e-05,8.272918919042478,8.272918919042478,0.0,0.0,0,0,0.0,-9.90612354850634,123.45679012345683,0.0
591,168.7757968902588,40000010.78545605,8.650582903705449e-06,7.628522140393681,7.628522140393681,0.0,0.0,0,0,0.0,-3.305684957055869,123.45679012345683,0.0
592,169.1062135696411,40000010.7852579,7.38840956435522e-05,4.259871062873183,4.259871062873183,0.0,0.0,0,0,0.0,-3.6799568433945415,123.45679012345683,0.0
593,169.4367549419403,40000010.78508614,6.45919670293646e-05,6.520387583935333,6.520387583935333,0.0,0.0,0,0,0.0,-9.819489158091127,123.45679012345683,0.0
594,169.62853813171387,40000010.784980506,3.975955686511114e-05,7.999433550699874,7.999433550699874,0.0,0.0,0,0,0.0,-6.862191115520862,123.45679012345683,0.0
595,169.7223117351532,40000010.78495402,1.0039789362888522e-05,8.76204387959522,8.76204387959522,0.0,0.0,0,0,0.0,1.1251394393238057,123.45679012345683,0.0
596,170.05087614059448,40000010.784762666,7.148899445898828e-05,7.0802598523350255,7.0802598523350255,0.0,0.0,0,0,0.0,-0.18535653880632333,123.45679012345683,0.0
597,170.38312339782715,40000010.784582905,6.746341885684792e-05,7.891542697522752,7.891542697522752,0.0,0.0,0,0,0.0,-6.919218866876065,123.45679012345683,0.0
598,170.71185111999512,40000010.784393094,7.146835834223222e-05,9.984036362315614,9.984036362315614,0.0,0.0,0,0,0.0,-2.575289722559742,123.45679012345683,0.0
599,171.03516697883606,40000010.784199454,7.206777426647694e-05,6.306097595148299,6.306097595148299,0.0,0.0,0,0,0.0,-6.903054884184648,123.45679012345683,0.0
600,171.30810952186584,40000010.78401297,7.009111512530209e-05,7.915497609965772,7.915497609965772,0.0,0.0,0,0,0.0,1.9458896013181972,123.45679012345683,0.0
601,171.63260102272034,40000010.78380425,7.790930735871029e-05,4.991604960603447,4.991604960603447,0.0,0.0,0,0,0.0,-0.4943208078651505,123.45679012345683,0.0
602,171.96399068832397,40000010.78356182,9.109063996415e-05,6.987870026936513,6.987870026936513,0.0,0.0,0,0,0.0,-2.552651345456473,123.45679012345683,0.0
603,172.06265091896057,40000010.78352843,1.2651866868037337e-05,7.982787620485981,7.982787620485981,0.0,0.0,0,0,0.0,2.128800478033285,123.45679012345683,0.0
604,172.38732600212097,40000010.78330737,8.311409422186667e-05,9.491206727677653,9.491206727677653,0.0,0.0,0,0,0.0,-7.107415805134714,123.45679012345683,0.0
605,172.7084436416626,40000010.78309596,7.85517253064316e-05,3.091684351455466,3.091684351455466,0.0,0.0,0,0,0.0,0.5222806742399916,123.45679012345683,0.0
606,172.77538084983826,40000010.78307999,6.675221273402913e-06,9.240897099719858,9.240897099719858,0.0,0.0,0,0,0.0,-2.0602419510325083,123.45679012345683,0.0
607,173.10100769996643,40000010.78286414,8.036605017747922e-05,4.519576214410573,4.519576214410573,0.0,0.0,0,0,0.0,0.30952470836298107,123.45679012345683,0.0
608,173.45369958877563,40000010.78265215,7.9384772359687e-05,2.7409943195073905,2.7409943195073905,0.0,0.0,0,0,0.0,-4.972991503940805,123.45679012345683,0.0
609,173.7766571044922,40000010.782375276,0.00010391507219895495,4.427598646210345,4.427598646210345,0.0,0.0,0,0,0.0,-9.766667118330734,123.45679012345683,0.0
610,174.1029155254364,40000010.78216422,7.919887413632675e-05,4.814740781607732,4.814740781607732,0.0,0.0,0,0,0.0,1.0169201518853481,123.45679012345683,0.0
611,174.375474691391,40000010.78200994,5.860435742172435e-05,10.287373846186117,10.287373846186117,0.0,0.0,0,0,0.0,-4.624838794239495,123.45679012345683,0.0
612,174.55508947372437,40000010.78190299,3.982718294444385e-05,8.452073385691346,8.452073385691346,0.0,0.0,0,0,0.0,4.885204363965758,123.45679012345683,0.0
613,174.87804508209229,40000010.781675816,8.496211298257835e-05,6.455052433162135,6.455052433162135,0.0,0.0,0,0,0.0,-9.498447558030303,123.45679012345683,0.0
614,175.09124946594238,40000010.781566076,4.137793550063121e-05,8.107620163638911,8.107620163638911,0.0,0.0,0,0,0.0,-8.38376624595561,123.45679012345683,0.0
615,175.24434161186218,40000010.78149467,2.6769794040980202e-05,7.947657875477583,7.947657875477583,0.0,0.0,0,0,0.0,-2.760453099461786,123.45679012345683,0.0
616,175.57330298423767,40000010.781303875,7.14605767028695e-05,6.96635981041358,6.96635981041358,0.0,0.0,0,0,0.0,-3.845404255541215,123.45679012345683,0.0
617,175.72056698799133,40000010.781228155,2.8582792768171722e-05,8.377705012748969,8.377705012748969,0.0,0.0,0,0,0.0,-5.596865749221235,123.45679012345683,0.0
618,176.0480170249939,40000010.78102096,7.749670328612459e-05,6.494985888602042,6.494985888602042,0.0,0.0,0,0,0.0,-2.8929897493635206,123.45679012345683,0.0
619,176.3980996608734,40000010.780785635,8.804401754500116e-05,3.805121216089622,3.805121216089622,0.0,0.0,0,0,0.0,-8.031655299170337,123.45679012345683,0.0
620,176.54860591888428,40000010.78073302,2.0180309821195856e-05,7.997642931640841,7.997642931640841,0.0,0.0,0,0,0.0,-4.287722570743897,123.45679012345683,0.0
621,176.6701943874359,40000010.780661516,2.707018126726906e-05,9.513086332978311,9.513086332978311,0.0,0.0,0,0,0.0,-5.722334448303184,123.45679012345683,0.0
622,176.99380588531494,40000010.7804672,7.222490457112302e-05,3.521993880560262,3.521993880560262,0.0,0.0,0,0,0.0,-3.5725897554469683,123.45679012345683,0.0
623,177.31276607513428,40000010.78028585,6.805708612446212e-05,3.597952732463631,3.597952732463631,0.0,0.0,0,0,0.0,-0.15941796497468885,123.45679012345683,0.0
624,177.63766193389893,40000010.78008776,7.467918787550772e-05,6.974717432425624,6.974717432425624,0.0,0.0,0,0,0.0,-5.901674099300032,123.45679012345683,0.0
625,177.8644027709961,40000010.77997572,4.2170965416453395e-05,7.948536729159574,7.948536729159574,0.0,0.0,0,0,0.0,-5.6990294204152985,123.45679012345683,0.0
626,178.19193696975708,40000010.77978351,7.176705541358379e-05,4.547213531677783,4.547213531677783,0.0,0.0,0,0,0.0,-1.885638003552003,123.45679012345683,0.0
627,178.51607418060303,40000010.779570885,7.985892919785773e-05,5.140994597033899,5.140994597033899,0.0,0.0,0,0,0.0,-8.120137397658793,123.45679012345683,0.0
628,178.84535241127014,40000010.779376864,7.36056896331599e-05,10.684571298250214,10.684571298250214,0.0,0.0,0,0,0.0,1.8753198076735789,123.45679012345683,0.0
629,178.93332815170288,40000010.77934541,1.1454370534339698e-05,8.404491619408036,8.404491619408036,0.0,0.0,0,0,0.0,-5.3647676024949735,123.45679012345683,0.0
630,179.33992648124695,40000010.779133126,8.015510101572712e-05,11.016383329614435,11.016383329614435,0.0,0.0,0,0,0.0,-1.6015113501516824,123.45679012345683,0.0
631,179.67427706718445,40000010.778944016,7.148066679588691e-05,13.30200798491701,13.30200798491701,0.0,0.0,0,0,0.0,-4.45372950094452,123.45679012345683,0.0
632,180.00080513954163,40000010.77875971,6.815159089558454e-05,7.720364355883493,7.720364355883493,0.0,0.0,0,0,0.0,-7.406760713253332,123.45679012345683,0.0
633,180.326007604599,40000010.77853072,8.597156865489651e-05,7.521040983809845,7.521040983809845,0.0,0.0,0,0,0.0,-5.632355392125859,123.45679012345683,0.0
634,180.65602111816406,40000010.778366596,6.148939025347248e-05,6.451507809144336,6.451507809144336,0.0,0.0,0,0,0.0,-5.413965780552772,123.45679012345683,0.0
635,180.94420790672302,40000010.77819082,6.626209784237779e-05,8.37042081865353,8.37042081865353,0.0,0.0,0,0,0.0,-0.12070857287820669,123.45679012345683,0.0
636,181.18834614753723,40000010.77805361,5.146043907265791e-05,7.92951620414114,7.92951620414114,0.0,0.0,0,0,0.0,6.674957977247314,123.45679012345683,0.0
637,181.5152268409729,40000010.77786094,7.21178701760416e-05,6.0123205995182,6.0123205995182,0.0,0.0,0,0,0.0,-1.9921500070134046,123.45679012345683,0.0
638,181.84188055992126,40000010.777654864,7.732981113074481e-05,5.118959244746279,5.118959244746279,0.0,0.0,0,0,0.0,-2.6474920043891927,123.45679012345683,0.0
639,181.95803928375244,40000010.77758952,2.4864403702481845e-05,7.9531337010177054,7.9531337010177054,0.0,0.0,0,0,0.0,-1.5807360848380825,123.45679012345683,0.0
640,182.2863643169403,40000010.77737621,7.989517122897947e-05,6.1881849585910915,6.1881849585910915,0.0,0.0,0,0,0.0,-3.450128137563078,123.45679012345683,0.0
641,182.6346137523651,40000010.77717937,7.395891702292285e-05,6.3201488364708505,6.3201488364708505,0.0,0.0,0,0,0.0,-4.31930752532209,123.45679012345683,0.0
642,182.96149134635925,40000010.77698033,7.484390467701417e-05,6.899172015631757,6.899172015631757,0.0,0.0,0,0,0.0,0.662968876945664,123.45679012345683,0.0
643,183.28260827064514,40000010.77677445,7.75061478871145e-05,8.021930632961707,8.021930632961707,0.0,0.0,0,0,0.0,-3.638294745976828,123.45679012345683,0.0
644,183.60860514640808,40000010.776590474,6.91467637235198e-05,8.225766025189538,8.225766025189538,0.0,0.0,0,0,0.0,-2.0743878670643525,123.45679012345683,0.0
645,183.74821400642395,40000010.77652802,2.3521174960509517e-05,8.726646820058114,8.726646820058114,0.0,0.0,0,0,0.0,0.12066010236547486,123.45679012345683,0.0
646,183.86876893043518,40000010.77645337,2.8060014183105722e-05,8.738132447719634,8.738132447719634,0.0,0.0,0,0,0.0,-1.2501894589373617,123.45679012345683,0.0
647,184.1903977394104,40000010.776269175,6.864739679457807e-05,3.734917640863651,3.734917640863651,0.0,0.0,0,0,0.0,-7.104566070869701,123.45679012345683,0.0
648,184.52016878128052,40000010.776051775,8.167899940959378e-05,3.414702091736395,3.414702091736395,0.0,0.0,0,0,0.0,-0.2991988993989674,123.45679012345683,0.0
649,184.8437294960022,40000010.775819875,8.725273751052673e-05,4.865636664193457,4.865636664193457,0.0,0.0,0,0,0.0,-4.980084732703607,123.45679012345683,0.0
650,185.16844367980957,40000010.77562411,7.370166900796858e-05,6.094277628812199,6.094277628812199,0.0,0.0,0,0,0.0,-2.486130485392586,123.45679012345683,0.0
651,185.50064539909363,40000010.77542839,7.372557279864204e-05,7.5778482916629715,7.5778482916629715,0.0,0.0,0,0,0.0,-6.421020291290612,123.45679012345683,0.0
652,185.8578507900238,40000010.77520463,8.444594543602367e-05,9.755291912260198,9.755291912260198,0.0,0.0,0,0,0.0,-6.691472000856616,123.45679012345683,0.0
653,186.18392419815063,40000010.77495556,9.307503495396268e-05,5.843479716742383,5.843479716742383,0.0,0.0,0,0,0.0,-5.5161591580979055,123.45679012345683,0.0
654,186.25770497322083,40000010.77494523,4.196337378429548e-06,7.996338798062958,7.996338798062958,0.0,0.0,0,0,0.0,-4.061827609760531,123.45679012345683,0.0
655,186.58530640602112,40000010.7747251,8.257951696894794e-05,6.647691771673742,6.647691771673742,0.0,0.0,0,0,0.0,-4.469354282135132,123.45679012345683,0.0
656,186.91186952590942,40000010.77449505,8.640450495502805e-05,5.9239756328828905,5.9239756328828905,0.0,0.0,0,0,0.0,-0.14385682834468727,123.45679012345683,0.0
657,187.22344636917114,40000010.77426281,8.789544383163689e-05,10.076428836770335,10.076428836770335,0.0,0.0,0,0,0.0,-2.8917719002988314,123.45679012345683,0.0
658,187.33323526382446,40000010.77422356,1.4415400590748863e-05,7.909988450303044,7.909988450303044,0.0,0.0,0,0,0.0,1.1930060989855982,123.45679012345683,0.0
659,187.56434416770935,40000010.774081096,5.3868557159983236e-05,9.834151265989165,9.834151265989165,0.0,0.0,0,0,0.0,-6.299051373004357,123.45679012345683,0.0
660,187.74520134925842,40000010.7739702,4.140687365085237e-05,7.909786537481427,7.909786537481427,0.0,0.0,0,0,0.0,-9.194070810306592,123.45679012345683,0.0
661,188.0667748451233,40000010.77378154,7.048609322093972e-05,3.3258544231786074,3.3258544231786074,0.0,0.0,0,0,0.0,4.010713028089823,123.45679012345683,0.0
662,188.39480233192444,40000010.77356548,8.163229304800507e-05,7.445006366724585,7.445006366724585,0.0,0.0,0,0,0.0,-7.519737809225032,123.45679012345683,0.0
663,188.74100184440613,40000010.77337533,7.153574616927943e-05,7.483601964657283,7.483601964657283,0.0,0.0,0,0,0.0,-4.8484808931479035,123.45679012345683,0.0
664,188.9085123538971,40000010.77329117,3.170200594083565e-05,7.899493599480157,7.899493599480157,0.0,0.0,0,0,0.0,-5.649461807418153,123.45679012345683,0.0
665,189.22883343696594,40000010.77311341,6.662726430442809e-05,5.970511630671969,5.970511630671969,0.0,0.0,0,0,0.0,-3.6762000342460532,123.45679012345683,0.0
666,189.55733680725098,40000010.77290001,8.001797998457323e-05,2.6897084235225113,2.6897084235225113,0.0,0.0,0,0,0.0,-3.2377817311366055,123.45679012345683,0.0
667,189.73498678207397,40000010.77277332,4.8155142248328245e-05,7.946834456782239,7.946834456782239,0.0,0.0,0,0,0.0,-1.3418935841133401,123.45679012345683,0.0
668,190.05752444267273,40000010.772580855,7.212020087507064e-05,5.744689911781059,5.744689911781059,0.0,0.0,0,0,0.0,-2.875996245762613,123.45679012345683,0.0
669,190.3799695968628,40000010.77241707,6.139527785207627e-05,3.005061368804305,3.005061368804305,0.0,0.0,0,0,0.0,3.1981207067707333,123.45679012345683,0.0
670,190.70527243614197,40000010.772204235,8.05077484741974e-05,7.538135183740211,7.538135183740211,0.0,0.0,0,0,0.0,1.518244197645626,123.45679012345683,0.0
671,190.7589409351349,40000010.77220033,1.7303321799035475e-06,8.349831147038348,8.349831147038348,0.0,0.0,0,0,0.0,-1.6314709144744588,123.45679012345683,0.0
672,190.89099407196045,40000010.7721241,2.8784534933323834e-05,8.988135626051301,8.988135626051301,0.0,0.0,0,0,0.0,8.669750252922464,123.45679012345683,0.0
673,191.212660074234,40000010.77191601,7.7726442269625e-05,4.191754844965638,4.191754844965638,0.0,0.0,0,0,0.0,-5.626517460760485,123.45679012345683,0.0
674,191.56033086776733,40000010.771725096,7.203836732210995e-05,6.25669590405597,6.25669590405597,0.0,0.0,0,0,0.0,-2.48344911754195,123.45679012345683,0.0
