iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
741,68.12792897224426,40000009.55219303,0.00016480878578863816,21.137617847526187,21.137617845876832,0.00026405846735729274,0.0,0,0,0.0,-5.8608423071881015,12225251.515857799,0.000456009731019669,0.000456009731019669,unknown,13.0,2.2184162015115402e-24,-0.0002842739980955392,-0.0002842739980955392,3.6262561420213e-16,4.0382876272286053e-11,0.00015926791088519815,1.0,83.0
742,68.21684312820435,40000009.55219202,0.002353642811948392,18.378481868725917,18.378481868699176,3.1351628437366624e-05,0.0,0,0,0.0,1.6755638232874495,12225251.515857799,0.007081879528314327,0.007081879528314327,optimal,9.0,1.7737884690625036e-15,-5.3969456972405525e-05,-5.396945697417929e-05,2.1584679292014013e-16,9.089228024650047e-13,0.06461081889226679,1.0,26.0
743,68.30587244033813,40000009.55219188,0.0007647645647122744,18.396044765751693,18.396044765461617,0.00010330795021886492,0.0,0,0,0.0,3.3210147736023687,12225251.515857799,0.023485247943248456,0.023485247943248456,unknown,12.0,6.384474008718014e-20,-0.0001336189308743026,-0.00013361893087430264,3.1336162808128757e-16,9.263898528641126e-12,0.00636268544113595,1.0,48.0
744,68.39437437057495,40000009.55219176,0.0006652091228672923,18.532447669860137,18.532447667857962,0.0002724159692825561,0.0,0,0,0.0,-4.227369675941101,12225251.515857799,0.015504719749394167,0.015504719749394167,unknown,14.0,1.6781910295443433e-23,-0.0002959472401444493,-0.00029594724014444927,1.3783632696315637e-16,5.279360335674764e-11,0.0024650347049580707,1.0,57.0
745,68.48334860801697,40000009.552190565,0.0030445393510858064,24.10566152623729,24.10566152529001,0.00021370464140499647,0.0,0,0,0.0,-1.8281843383872967,12225251.515857799,0.01270155487219067,0.01270155487219067,unknown,13.0,2.319638916050613e-21,-0.00024256453337039474,-0.00024256453337039472,2.2220280829762064e-16,2.125767208176143e-12,0.042391158275216244,1.0,30.0
746,68.57133650779724,40000009.55218647,0.0023225609327818084,20.70534627845725,20.705346278441073,2.5880480791873578e-05,0.0,0,0,0.0,-7.371695188042411,12225251.515857799,0.006301955290634631,0.006301955290634631,optimal,8.0,1.0216342665121184e-13,-4.5915900485542425e-05,-4.5915900587705854e-05,1.8710952574494784e-16,6.5872112639791e-13,0.2058911320946491,1.0,15.0
747,68.66037130355835,40000009.55216741,0.001165745314400306,0.8967496187606196,0.8967496187606196,2.2070671637416578e-14,0.0,0,0,0.0,1.3339012423088275,12225251.515857799,2.200133300936381e-14,2.200133300936381e-14,optimal,7.0,5.129234789428814e-14,-1.8466502217123563e-05,-1.846650226841591e-05,2.0637160000761776e-16,9.862408793391548e-14,1.0,1.0,0.0
748,68.77728056907654,40000009.552167386,0.000613496284981955,0.503340218057314,0.5033402180565711,8.647728549275565e-07,0.0,0,0,0.0,-1.2373989711413569,12225251.515857799,0.00022841157030715456,0.00022841157030715456,unknown,14.0,1.1408853915116504e-25,-1.2869375405617244e-06,-1.2869375405617242e-06,2.2159631275759845e-16,1.0899586547920873e-11,0.06461081889226679,1.0,26.0
749,68.86430263519287,40000009.55216654,0.0024286931138293795,7.218090889801867,7.218090889800313,4.737052691016163e-06,0.0,0,0,0.0,-2.5482761761596713,12225251.515857799,0.0016775357119078768,0.0016775357119078768,unknown,14.0,2.704435597470417e-25,-1.2402561672298565e-05,-1.2402561672298565e-05,2.1270483748090873e-16,1.4160150199842033e-11,0.25418658283290013,1.0,13.0
750,68.95372200012207,40000009.552166216,0.0013768537949089559,4.035727928166586,4.035727927624341,6.615666057416578e-05,0.0,0,0,0.0,0.4817661531658098,12225251.515857799,0.0034956367958114258,0.0034956367958114258,unknown,14.0,4.258690748973372e-23,-6.896602657294571e-05,-6.896602657294571e-05,3.2520236926068805e-16,3.002332692501631e-11,0.014780882941434608,1.0,40.0
751,69.04179906845093,40000009.552164994,0.0028295161966748607,8.92456398822322,8.924563987781925,8.875092664355646e-05,0.0,0,0,0.0,0.5779881749401079,12225251.515857799,0.005013289990386891,0.005013289990386891,unknown,14.0,5.1445197024474337e-23,-9.752351923810284e-05,-9.752351923810284e-05,2.658936985732502e-16,1.25029953552145e-11,0.06461081889226679,1.0,26.0
752,69.12936449050903,40000009.55216319,0.0017791428544579643,17.376960132683415,17.376960131737306,0.00018133125359544671,0.0,0,0,0.0,-1.9900613187671203,12225251.515857799,0.01069645978999085,0.01069645978999085,unknown,14.0,2.341932549876118e-23,-0.0001956366618158454,-0.00019563666181584538,1.1389970325021805e-16,6.781182355117905e-12,0.042391158275216244,1.0,30.0
753,69.21372175216675,40000009.55216285,0.0013282864336763335,14.003119786989492,14.0031197869773,1.8479619879319306e-05,0.0,0,0,0.0,-1.4148282052158743,12225251.515857799,0.003951342617808755,0.003951342617808755,optimal,8.0,1.220508193304873e-13,-2.7984713674480463e-05,-2.798471379653128e-05,3.566718217310261e-16,9.642159459927162e-13,0.07178979876918531,1.0,25.0
754,69.30009317398071,40000009.55216007,0.004224445658177442,10.488625738792415,10.488625738730354,3.608104391379818e-05,0.0,0,0,0.0,-4.715728771938482,12225251.515857799,0.01000147149484376,0.01000147149484376,optimal,8.0,1.396379094913624e-13,-5.409198558571747e-05,-5.409198572535538e-05,3.278668910236343e-16,1.6720493303242294e-13,0.22876792454961012,1.0,14.0
755,69.39206647872925,40000009.55215766,0.001987148750677333,8.742775546389144,8.742775546342381,2.8595007136029465e-05,0.0,0,0,0.0,-1.212994759496982,12225251.515857799,0.009325637148893506,0.009325637148893506,optimal,11.0,3.4590877575243395e-20,-6.101370567140229e-05,-6.1013705671402314e-05,2.0560665445149127e-16,9.951054963463618e-13,0.1500946352969992,1.0,18.0
756,69.48488855361938,40000009.5521534,0.003399685583185173,22.96335503986708,22.963355039859813,1.827109282019189e-05,0.0,0,0,0.0,-12.16788121396535,12225251.515857799,0.010462415711717967,0.010462415711717967,unknown,12.0,1.2369743364382439e-22,-4.564733326596676e-05,-4.564733326596676e-05,3.8318513124294774e-16,5.834064533317663e-12,0.43046721000000016,1.0,8.0
757,69.60292363166809,40000009.552146785,0.002164464416068008,11.679104335533413,11.679104335531928,5.891409883051052e-06,0.0,0,0,0.0,0.15730187942529866,12225251.515857799,0.005921638064883902,0.005921638064883902,optimal,8.0,1.0703144635107626e-14,-2.8323841604904568e-05,-2.8323841615607714e-05,1.52387855627353e-16,2.3375534307456204e-13,0.43046721000000016,1.0,8.0
758,69.69297766685486,40000009.55213673,0.0037774729641125906,15.542520575362461,15.542520575290244,4.738011129189894e-05,0.0,0,0,0.0,-1.606508520170814,12225251.515857799,0.06177751103288067,0.06177751103288067,optimal,13.0,7.05060400618246e-21,-0.00011242169886419985,-0.00011242169886419985,1.6095094620911643e-16,7.488873375229393e-13,0.22876792454961012,1.0,14.0
759,69.78097176551819,40000009.55213555,0.0017189462776681975,11.977379997516309,11.977379997160796,9.228337547638505e-05,0.0,0,0,0.0,-4.9385306166976815,12225251.515857799,0.004457517189524565,0.004457517189524565,unknown,15.0,6.6811282620215135e-25,-0.00010395783713288129,-0.00010395783713288128,2.7027266680772675e-16,4.164268713946395e-12,0.02781283894436938,1.0,34.0
760,69.87037467956543,40000009.55213064,0.002428791434598542,28.405373549899668,28.40537353779167,0.0008293757953119963,0.0,0,0,0.0,-20.13691763451727,12225251.515857799,0.04148648912477296,0.04148648912477296,unknown,13.0,7.235710751837335e-23,-0.0008870395912282539,-0.0008870395912282539,3.3185393718241105e-16,8.054106086047997e-12,0.03433683820292516,1.0,32.0
761,69.95841860771179,40000009.55212916,0.0021687525371269765,22.71368380257669,22.713683802576494,2.9691573190066947e-06,0.0,0,0,0.0,-6.168667562302057,12225251.515857799,0.0015939022446197324,0.0015939022446197324,optimal,8.0,9.843851542777797e-15,-2.4396955238381276e-05,-2.439695524822513e-05,1.6417526542586163e-16,8.861365750116873e-13,0.08862938119652508,1.0,23.0
762,70.04893708229065,40000009.55212859,0.003072501353594842,14.732525453202667,14.73252543602119,0.0007115146911387578,0.0,0,0,0.0,-2.3000630987363864,12225251.515857799,0.03599423491061938,0.03599423491061938,unknown,13.0,6.146385939651802e-22,-0.000751277851180455,-0.0007512778511804551,2.5365176750864036e-16,2.7771614968586698e-11,0.020275559590445278,1.0,37.0
763,70.13793563842773,40000009.55212784,0.002558682424246536,14.688662029052455,14.688662029045348,1.4447969146448032e-05,0.0,0,0,0.0,-1.7250596594221743,12225251.515857799,0.0007496594367601357,0.0007496594367601357,unknown,14.0,7.727544941722244e-24,-4.480995086179206e-05,-4.480995086179206e-05,1.894915127435529e-16,3.1964831945693944e-12,0.025031555049932444,1.0,35.0
764,70.22557425498962,40000009.55212719,0.0012995370350191073,17.711722187542808,17.71172218693959,0.00014617810471938703,0.0,0,0,0.0,-3.928083209238512,12225251.515857799,0.007725739158265069,0.007725739158265069,unknown,14.0,5.916008049410586e-23,-0.0001777522246833944,-0.00017775222468339438,2.3625264105097336e-16,2.537147940988424e-12,0.01824800363140075,1.0,38.0
765,70.33996248245239,40000009.552123204,0.0020784169537382165,19.809107240280117,19.809107240272056,1.7867905359994372e-05,0.0,0,0,0.0,1.6497314584349934,12225251.515857799,0.0070756269641379325,0.0070756269641379325,optimal,8.0,5.953023030433646e-14,-4.7176538562653794e-05,-4.717653862218402e-05,1.4993773170289085e-16,9.746141712460139e-13,0.1853020188851842,1.0,16.0
766,70.42482805252075,40000009.55212177,0.004099657254472427,19.378066259670014,19.378065604140446,0.005040415701840537,0.0,0,0,0.0,0.09639356832452743,12225251.515857799,0.01298348224288503,0.01298348224288503,unknown,16.0,1.1961654258486567e-27,-0.005328551729273554,-0.005328551729273555,1.6740692091447145e-16,4.8044430823207096e-11,0.005726416897022355,1.0,49.0
767,70.50796675682068,40000009.552118406,0.0018977525874817988,11.481461910196243,11.481461910188838,1.3041089062785581e-05,0.0,0,0,0.0,-5.892164417579081,12225251.515857799,0.006415579945629441,0.006415579945629441,optimal,8.0,1.0980536238931354e-14,-2.91929287501425e-05,-2.9192928761123033e-05,2.4974348606146955e-16,4.4282381106240337e-13,0.22876792454961012,1.0,14.0
768,70.60093641281128,40000009.55211592,0.0014322591407868943,12.787025481964111,12.78702548196231,6.786211151450123e-06,0.0,0,0,0.0,0.5961291223760085,12225251.515857799,0.004476712531887702,0.004476712531887702,optimal,7.0,5.029256675000924e-13,-2.5218819913169702e-05,-2.521882041609537e-05,1.3250616762597182e-16,3.622765079498367e-13,0.25418658283290013,1.0,13.0
769,70.69305086135864,40000009.552115805,0.0023375270895839946,14.454567828103931,14.454567826497856,0.0002154767025404677,0.0,0,0,0.0,-3.3813432155330014,12225251.515857799,0.010710639536345158,0.010710639536345158,unknown,13.0,4.156391661495479e-21,-0.00022796378605603455,-0.00022796378605603453,2.3920140936230024e-16,6.9904022909922256e-12,0.020275559590445278,1.0,37.0
770,70.7853729724884,40000009.55211382,0.002168382644141905,7.269470440157708,7.269470440156553,4.0975242006359556e-06,0.0,0,0,0.0,-2.0947097675470814,12225251.515857799,0.0028539599204228648,0.0028539599204228648,optimal,8.0,4.590202775698763e-14,-1.398175338784713e-05,-1.398175343374916e-05,1.7574110707076128e-16,1.000354271583747e-13,0.25418658283290013,1.0,13.0
771,70.87104105949402,40000009.55211151,0.0021023482330372683,13.105222223893268,13.105222223893135,1.8647231574509366e-06,0.0,0,0,0.0,-9.926131803512977,12225251.515857799,0.003777403278634273,0.003777403278634273,optimal,8.0,1.093855736518175e-14,-1.1048782189976299e-05,-1.1048782200914859e-05,3.2562926908900663e-16,2.617419917163844e-13,0.6561000000000001,1.0,4.0
772,70.95824813842773,40000009.552110285,0.0023912777074410313,8.000932304873619,8.000932303729888,0.00013528427846230159,0.0,0,0,0.0,-2.1926261670937444,12225251.515857799,0.006494990183329313,0.006494990183329313,unknown,15.0,7.782801288220698e-25,-0.00014543593662921924,-0.00014543593662921924,1.9468554475006353e-16,5.72659493906649e-12,0.03433683820292516,1.0,32.0
773,71.04340386390686,40000009.55210889,0.0015483543230855857,7.910247597764857,7.910247595946083,0.0001696287541822477,0.0,0,0,0.0,-0.5552111944778763,12225251.515857799,0.13950735762153363,0.13950735762153363,unknown,10.0,1.8029534383191947e-16,-0.0005233573386958946,-0.0005233573386960759,2.6813536741499304e-16,4.8653663277705466e-11,0.00636268544113595,1.0,48.0
774,71.15228843688965,40000009.55210666,0.0017490134051459582,9.712445762403727,9.71244576240329,2.916267821536907e-06,0.0,0,0,0.0,-3.9186298293531965,12225251.515857799,0.004212155959449963,0.004212155959449963,optimal,7.0,8.378164758076404e-13,-1.1920120586617908e-05,-1.1920121424434385e-05,3.6359870903442796e-16,4.799722543730343e-13,0.43046721000000016,1.0,8.0
775,71.23711562156677,40000009.55210662,0.0008572225128034383,9.768759896318732,9.768759842514442,0.0010252816228746577,0.0,0,0,0.0,-4.040351372424091,12225251.515857799,0.23911191066331652,0.23911191066331652,unknown,18.0,9.746714117595247e-26,-0.001109599253388065,-0.0011095992533880653,2.4379825305957637e-16,1.0492672983336588e-10,0.0011790184577738598,1.0,64.0
776,71.32111525535583,40000009.5521052,0.0015222033018164615,7.328657133065478,7.328657130782116,0.00018294253550806013,0.0,0,0,0.0,2.7118534445872493,12225251.515857799,0.008769106192503736,0.008769106192503736,unknown,14.0,6.589519327998184e-23,-0.00018989334344204122,-0.0001898933434420412,1.3873646394701077e-16,4.291425295046196e-12,0.0225283995449392,1.0,36.0
777,71.40488028526306,40000009.552104436,0.002531686717825643,16.874673411565947,16.874673407385906,0.0003755976440902507,0.0,0,0,0.0,-14.85508048280231,12225251.515857799,0.01864408731073153,0.01864408731073153,unknown,12.0,5.655468433007688e-21,-0.0003946732728798118,-0.0003946732728798118,2.0686462435718373e-16,1.3178279870546201e-11,0.03433683820292516,1.0,32.0
778,71.4890787601471,40000009.552100904,0.0023871613953776356,11.47676372634194,11.476763725956772,9.402621862358141e-05,0.0,0,0,0.0,-4.416428044698162,12225251.515857799,0.004897878384149777,0.004897878384149777,unknown,14.0,6.169725725634955e-23,-0.00010967337802843849,-0.00010967337802843849,1.6880558563073293e-16,6.773581452736881e-12,0.04710128697246249,1.0,29.0
779,71.57284569740295,40000009.55209778,0.0020197552206854203,21.891943328044505,21.891943325039563,0.0003627231182903054,0.0,0,0,0.0,-8.55487473220256,12225251.515857799,0.019566724318962586,0.019566724318962586,unknown,12.0,5.181882944594362e-21,-0.00039730908613390604,-0.000397309086133906,1.4345846751409625e-16,7.410016552109546e-12,0.03433683820292516,1.0,32.0
780,71.65599346160889,40000009.552095644,0.0018999504931918462,14.701941848117519,14.701941848117517,1.9772847041195645e-07,0.0,0,0,0.0,-1.151075376667457,12225251.515857799,6.986482648769386e-05,6.986482648769386e-05,optimal,8.0,1.085203948070283e-13,-1.1182508937517959e-05,-1.1182509046038353e-05,1.3549688901941944e-16,8.481822380353254e-13,0.1853020188851842,1.0,16.0
781,71.74065375328064,40000009.55209491,0.002016042647980794,14.693466706594554,14.693466706551545,3.5551573877236936e-05,0.0,0,0,0.0,-0.2945227711644494,12225251.515857799,0.01378343660404505,0.01378343660404505,unknown,12.0,1.2166455029121514e-22,-4.978327574394534e-05,-4.9783275743945324e-05,2.88560032490213e-16,1.0463402944970967e-12,0.08862938119652508,1.0,23.0
782,71.84950852394104,40000009.55209445,0.0018299650082907939,11.34905155636518,11.349051555455409,0.00014370134696382528,0.0,0,0,0.0,-0.37130814221072816,12225251.515857799,0.00757891919419528,0.00757891919419528,unknown,14.0,6.869580427195055e-23,-0.00016163507546322625,-0.00016163507546322628,1.3762741047836314e-16,2.5874473029078734e-11,0.025031555049932444,1.0,35.0
783,71.93400049209595,40000009.552093,0.0022856511585292315,19.37679891164601,19.376798909905506,0.0002597126718350149,0.0,0,0,0.0,-6.597590245713617,12225251.515857799,0.014184653049421306,0.014184653049421306,unknown,14.0,1.3826056639017623e-23,-0.0002801751931808613,-0.0002801751931808613,3.3488975256286556e-16,9.323874722807517e-12,0.03433683820292516,1.0,32.0
784,72.01975512504578,40000009.55209292,0.0013243212051911276,19.37102115607844,19.37102113449537,0.0009144246034142353,0.0,0,0,0.0,-4.256839794443505,12225251.515857799,0.21537224760314191,0.21537224760314191,unknown,18.0,4.551786436613874e-28,-0.0009461938128184602,-0.0009461938128184602,1.792057131866027e-16,3.8675367331369494e-11,0.00338139191352273,1.0,54.0
785,72.10361909866333,40000009.5520922,0.0017321327106773572,15.83935154879918,15.839351548791633,1.5461785376524116e-05,0.0,0,0,0.0,0.9785883153406096,12225251.515857799,0.0008773449832963873,0.0008773449832963873,unknown,14.0,1.0355452355359082e-23,-2.496255668324499e-05,-2.4962556683244985e-05,1.436412098243588e-16,3.632284503346022e-12,0.03815204244769462,1.0,31.0
786,72.18930292129517,40000009.552092195,0.0005774655633070346,15.870987491107314,15.870987476161368,0.0006887770884650406,0.0,0,0,0.0,-3.4288727638012957,12225251.515857799,0.0011741142546821948,0.0011741142546821948,unknown,16.0,2.845114461466424e-27,-0.0006980788699742322,-0.0006980788699742322,1.809516195584464e-16,6.378257189285435e-11,0.0007735540101454295,1.0,68.0
787,72.27372360229492,40000009.552091755,0.0009925335357417221,15.811471045154635,15.811471033533785,0.0006062057981385851,0.0,0,0,0.0,1.0960135166136173,12225251.515857799,0.13849218357582996,0.13849218357582996,unknown,11.0,1.0059691771067076e-16,-0.0010376540965439849,-0.0010376540965440833,2.225755055059757e-16,1.0734878572805281e-10,0.0014555783429306911,1.0,62.0
788,72.35745739936829,40000009.552091144,0.001193608063474892,16.852828952913047,16.85282895271262,8.21920070845913e-05,0.0,0,0,0.0,2.0716314127118123,12225251.515857799,0.019445382670007425,0.019445382670007425,unknown,12.0,9.623220586118999e-22,-9.712641864046838e-05,-9.71264186404684e-05,3.2938003821371375e-16,2.445243783669805e-12,0.03433683820292516,1.0,32.0
789,72.44180059432983,40000009.55209107,0.0007182949161718215,17.368992456364662,17.368992456329963,3.4718699658418714e-05,0.0,0,0,0.0,-4.495458803141859,12225251.515857799,0.001980245763206548,0.001980245763206548,unknown,14.0,2.0209320908608318e-23,-4.318445836731165e-05,-4.318445836731164e-05,1.5082824097423496e-16,1.0416976680542459e-11,0.013302794647291147,1.0,41.0
