iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,rho,maxabsLagmult
151,33.877129793167114,40000010.95734311,8.727970359830294e-05,4.6154455836703,4.6154455836703,0.0,0.0,0,0,0.0,-4.610555338621747,-4400258.612755595,123.45679012345683,0.0
152,34.13943314552307,40000010.9570064,0.00011623616004312567,6.439948164461698,6.439948164461698,0.0,0.0,0,0,0.0,-2.3854359893125308,-8505571.969997542,123.45679012345683,0.0
153,34.387534379959106,40000010.95679638,7.290757335966703e-05,9.12521997974346,9.12521997974346,0.0,0.0,0,0,0.0,0.09562819988290856,212182994.21226677,123.45679012345683,0.0
154,34.65070056915283,40000010.9565169,9.656229205457799e-05,7.931560161101654,7.931560161101654,0.0,0.0,0,0,0.0,-20.243374137359837,-1002415.1690819524,123.45679012345683,0.0
155,34.80676054954529,40000010.956370465,5.088454843628292e-05,8.666386680333696,8.666386680333696,0.0,0.0,0,0,0.0,-20.827772487513073,-974328.3967992228,123.45679012345683,0.0
156,35.06735634803772,40000010.9561406,7.928416380102024e-05,4.046635806335748,4.046635806335748,0.0,0.0,0,0,0.0,12.522500938322986,1620635.2807397225,123.45679012345683,0.0
157,35.33018469810486,40000010.95587838,9.207395189526928e-05,10.918687033440559,10.918687033440559,0.0,0.0,0,0,0.0,-12.933534474242114,-1569245.2477779728,123.45679012345683,0.0
158,35.59154677391052,40000010.95561867,8.965930375212239e-05,4.99705398721633,4.99705398721633,0.0,0.0,0,0,0.0,16.08441956241035,1261925.5824936493,123.45679012345683,0.0
159,35.851730823516846,40000010.95537356,8.566822721215598e-05,6.622396240561845,6.622396240561845,0.0,0.0,0,0,0.0,15.641246529996561,1297770.7891123109,123.45679012345683,0.0
160,35.86168837547302,40000010.95536479,3.3896457162741494e-06,8.567686406659055,8.567686406659055,0.0,0.0,0,0,0.0,-11.38137206623243,-1783512.1113533748,123.45679012345683,0.0
161,36.1240496635437,40000010.955111235,8.812876673687016e-05,4.028325689436708,4.028325689436708,0.0,0.0,0,0,0.0,-20.52650111364583,-988978.1573953999,123.45679012345683,0.0
162,36.347660064697266,40000010.95490784,7.182085009473424e-05,9.603360315018001,9.603360315018001,0.0,0.0,0,0,0.0,-11.26079491142359,-1802841.7631939438,123.45679012345683,0.0
163,36.56914687156677,40000010.95465491,8.844755287941743e-05,8.591581012108943,8.591581012108943,0.0,0.0,0,0,0.0,-2.5495155727942946,-7963409.190371632,123.45679012345683,0.0
164,36.645684480667114,40000010.954580225,2.6255926365269987e-05,8.844064683589501,8.844064683589501,0.0,0.0,0,0,0.0,-15.212427412427788,-1334652.9298667337,123.45679012345683,0.0
165,36.908363342285156,40000010.95429487,9.957705626637665e-05,3.3513847087603184,3.3513847087603184,0.0,0.0,0,0,0.0,-19.841512561128294,-1023353.8572579457,123.45679012345683,0.0
166,36.94694256782532,40000010.954266354,1.0572969791723422e-05,8.544883734706607,8.544883734706607,0.0,0.0,0,0,0.0,-12.17125133707018,-1668281.516525363,123.45679012345683,0.0
167,37.209230184555054,40000010.95403846,7.957113342988609e-05,3.6076968332054418,3.6076968332054418,0.0,0.0,0,0,0.0,-10.667852148523625,-1903513.0730032832,123.45679012345683,0.0
168,37.35263180732727,40000010.95389365,5.152810983872566e-05,8.85050363747638,8.85050363747638,0.0,0.0,0,0,0.0,-54.67955397845719,-371386.360553656,123.45679012345683,0.0
169,37.413429260253906,40000010.953858145,1.252375005001525e-05,9.078029633484855,9.078029633484855,0.0,0.0,0,0,0.0,-13.634314561916463,-1489432.794004301,123.45679012345683,0.0
170,37.674930810928345,40000010.953615904,8.529787038423476e-05,8.948106893244743,8.948106893244743,0.0,0.0,0,0,0.0,-27.261704716748042,-744957.7323723115,123.45679012345683,0.0
171,37.9452383518219,40000010.95333295,9.940233369873017e-05,6.24264750871384,6.24264750871384,0.0,0.0,0,0,0.0,-17.072255913654313,-1189675.3144612336,123.45679012345683,0.0
172,38.17508411407471,40000010.953175046,5.608055925917473e-05,9.007561722479492,9.007561722479492,0.0,0.0,0,0,0.0,1.2332283240337325,16470075.547202898,123.45679012345683,0.0
173,38.27993893623352,40000010.95308061,3.334961770790893e-05,8.99647059601823,8.99647059601823,0.0,0.0,0,0,0.0,27.53515517623722,737669.6484604402,123.45679012345683,0.0
174,38.45197820663452,40000010.95293344,5.198056236198777e-05,9.013341020362844,9.013341020362844,0.0,0.0,0,0,0.0,-36.68383741083595,-553724.513300661,123.45679012345683,0.0
175,38.71295213699341,40000010.95267947,8.9235124529028e-05,4.26413632210937,4.26413632210937,0.0,0.0,0,0,0.0,-30.27278914099269,-671037.7262377938,123.45679012345683,0.0
176,38.97479200363159,40000010.95246713,7.550594385017334e-05,7.908584455705496,7.908584455705496,0.0,0.0,0,0,0.0,-11.909205037829771,-1705855.0574848664,123.45679012345683,0.0
177,39.236368894577026,40000010.95223814,8.08031112363494e-05,5.765446526042882,5.765446526042882,0.0,0.0,0,0,0.0,-20.05265267424393,-1013166.6012589014,123.45679012345683,0.0
178,39.49733638763428,40000010.951970704,9.455056383625397e-05,2.826854115874939,2.826854115874939,0.0,0.0,0,0,0.0,-28.68805165447804,-708248.4028484522,123.45679012345683,0.0
179,39.550081729888916,40000010.951759264,7.561106301203917e-05,9.11048218502065,9.11048218502065,0.0,0.0,0,0,0.0,-0.42814233322448286,-47459539.38279904,123.45679012345683,0.0
180,39.81179642677307,40000010.951544546,7.5540713232794e-05,3.349450334364228,3.349450334364228,0.0,0.0,0,0,0.0,-35.120322551656855,-578599.4127360468,123.45679012345683,0.0
181,40.0739312171936,40000010.95131482,8.150539072612418e-05,3.0593595885240945,3.0593595885240945,0.0,0.0,0,0,0.0,-3.8651669197965766,-5257705.910772558,123.45679012345683,0.0
182,40.24500870704651,40000010.95118425,4.7067565021850354e-05,9.401899352486314,9.401899352486314,0.0,0.0,0,0,0.0,-30.31336449838742,-670420.7538160855,123.45679012345683,0.0
183,40.331740379333496,40000010.95111298,2.5170738735972173e-05,8.442660358664858,8.442660358664858,0.0,0.0,0,0,0.0,-17.135213459406756,-1186047.37391378,123.45679012345683,0.0
184,40.585501194000244,40000010.95080362,0.0001099448045988859,8.527007516586186,8.527007516586186,0.0,0.0,0,0,0.0,-49.559701740933924,-410108.48692208866,123.45679012345683,0.0
185,40.65446138381958,40000010.95075776,1.6310707853525586e-05,8.432172014808428,8.432172014808428,0.0,0.0,0,0,0.0,-21.0103489534685,-967384.8975162138,123.45679012345683,0.0
186,40.66376543045044,40000010.95075151,2.3704089789802665e-06,8.57907554292273,8.57907554292273,0.0,0.0,0,0,0.0,-43.17361472668291,-470778.6686965176,123.45679012345683,0.0
187,40.71533441543579,40000010.950714454,1.3248506690442134e-05,8.881071249792383,8.881071249792383,0.0,0.0,0,0,0.0,-29.945641357799246,-678741.3263975513,123.45679012345683,0.0
188,40.979656457901,40000010.950494245,7.775136622794345e-05,3.6525507714496666,3.6525507714496666,0.0,0.0,0,0,0.0,-45.1946208998962,-449757.1663135314,123.45679012345683,0.0
189,41.24396729469299,40000010.950255066,8.538272136356608e-05,6.878297250628152,6.878297250628152,0.0,0.0,0,0,0.0,-19.967910076538175,-1018032.2555279633,123.45679012345683,0.0
190,41.51375365257263,40000010.95005253,7.210836956587986e-05,7.012803114746866,7.012803114746866,0.0,0.0,0,0,0.0,-26.16122006920405,-777070.2797924924,123.45679012345683,0.0
191,41.72853374481201,40000010.94988114,6.12210975251653e-05,8.446752004279357,8.446752004279357,0.0,0.0,0,0,0.0,2.4339955521245695,8352573.390708555,123.45679012345683,0.0
192,42.001941442489624,40000010.94964182,8.55338931877378e-05,10.259935421520527,10.259935421520527,0.0,0.0,0,0,0.0,-23.424426716413404,-867958.8057051224,123.45679012345683,0.0
193,42.274311780929565,40000010.9493603,9.990771316280311e-05,7.670959143020447,7.670959143020447,0.0,0.0,0,0,0.0,14.703029313442933,1382913.1471042484,123.45679012345683,0.0
194,42.517980337142944,40000010.94914628,7.725736773821642e-05,13.01627689502483,13.01627689502483,0.0,0.0,0,0,0.0,-26.516997686035236,-766838.8759196404,123.45679012345683,0.0
195,42.7917058467865,40000010.94890274,8.584524953087746e-05,7.435741839101938,7.435741839101938,0.0,0.0,0,0,0.0,15.288242378330636,1330145.8514839232,123.45679012345683,0.0
196,43.063963174819946,40000010.948653415,8.907418982619496e-05,8.633130629242117,8.633130629242117,0.0,0.0,0,0,0.0,-32.35818238338594,-628498.0884282762,123.45679012345683,0.0
197,43.3383572101593,40000010.948409274,8.655709373719095e-05,3.262451247814916,3.262451247814916,0.0,0.0,0,0,0.0,-20.67753608820828,-983595.9338419634,123.45679012345683,0.0
198,43.36949586868286,40000010.94839241,6.6432277886608794e-06,8.995815483293839,8.995815483293839,0.0,0.0,0,0,0.0,-5.43697328490895,-3740768.8820204986,123.45679012345683,0.0
199,43.4057879447937,40000010.94836407,1.0040751382829583e-05,8.54553701936414,8.54553701936414,0.0,0.0,0,0,0.0,-10.052504103952629,-2023235.2259976894,123.45679012345683,0.0
200,43.7187602519989,40000010.94813838,8.03328109559939e-05,6.967745036916211,6.967745036916211,0.0,0.0,0,0,0.0,-14.36737521831918,-1415697.335924858,123.45679012345683,0.0
201,43.992793560028076,40000010.947899245,8.505791655424076e-05,3.5804240769492996,3.5804240769492996,0.0,0.0,0,0,0.0,-59.71607250899839,-340631.97813892603,123.45679012345683,0.0
202,44.26684832572937,40000010.947671145,8.140335791817912e-05,3.000391618138129,3.000391618138129,0.0,0.0,0,0,0.0,7.027724264969828,2894599.269772521,123.45679012345683,0.0
203,44.43246078491211,40000010.947487794,6.601411351371715e-05,8.500019133151874,8.500019133151874,0.0,0.0,0,0,0.0,-46.315138075402174,-439241.4727729794,123.45679012345683,0.0
204,44.70288920402527,40000010.94724538,8.603092599708739e-05,2.80566887459484,2.80566887459484,0.0,0.0,0,0,0.0,-22.411558082441605,-907782.6740327731,123.45679012345683,0.0
205,44.96613168716431,40000010.94681616,0.00015335898890055978,2.8119909511198298,2.8119909511198298,0.0,0.0,0,0,0.0,-36.6987393800452,-554440.0511867915,123.45679012345683,0.0
206,45.21639919281006,40000010.94654812,9.655532433234227e-05,9.778444188968622,9.778444188968622,0.0,0.0,0,0,0.0,-18.14346937021178,-1121542.2324098628,123.45679012345683,0.0
207,45.47953152656555,40000010.946346164,7.19458632781456e-05,8.232869061824552,8.232869061824552,0.0,0.0,0,0,0.0,-16.061654994586487,-1266982.5439923368,123.45679012345683,0.0
208,45.744929790496826,40000010.94607589,9.63517045321785e-05,6.128183727076563,6.128183727076563,0.0,0.0,0,0,0.0,-36.06136319299451,-564351.4013689398,123.45679012345683,0.0
209,46.00628066062927,40000010.94583449,8.610061665119772e-05,3.5703847562318134,3.5703847562318134,0.0,0.0,0,0,0.0,-3.758713558401286,-5414791.759949369,123.45679012345683,0.0
210,46.26966571807861,40000010.94557656,9.242914389215217e-05,5.764017353530028,5.764017353530028,0.0,0.0,0,0,0.0,-10.512334569298572,-1936199.5824334677,123.45679012345683,0.0
211,46.34771013259888,40000010.945512205,2.3351198878275e-05,8.525630505938711,8.525630505938711,0.0,0.0,0,0,0.0,-9.177788303926304,-2217779.3489906415,123.45679012345683,0.0
212,46.61270761489868,40000010.945250176,9.334440866688555e-05,5.346876164321136,5.346876164321136,0.0,0.0,0,0,0.0,-32.028031248640374,-635562.0737003062,123.45679012345683,0.0
213,46.77022457122803,40000010.94509443,5.6138057688330875e-05,8.858623030299244,8.858623030299244,0.0,0.0,0,0,0.0,-51.15510957314905,-397939.8926826698,123.45679012345683,0.0
214,47.03445243835449,40000010.94485852,8.42562807802783e-05,7.872289134934521,7.872289134934521,0.0,0.0,0,0,0.0,-21.733866882595848,-936694.2213776438,123.45679012345683,0.0
215,47.18940734863281,40000010.94473108,4.56622859672161e-05,8.29067030044071,8.29067030044071,0.0,0.0,0,0,0.0,-13.377371170782897,-1521869.7196277424,123.45679012345683,0.0
216,47.454050064086914,40000010.94447805,9.016003088531868e-05,5.281845057406297,5.281845057406297,0.0,0.0,0,0,0.0,-58.97589606363947,-345226.01944708073,123.45679012345683,0.0
217,47.64341068267822,40000010.94434425,4.825769753331819e-05,8.380248249893786,8.380248249893786,0.0,0.0,0,0,0.0,-12.323660350546696,-1652164.0399657306,123.45679012345683,0.0
218,47.87857961654663,40000010.944110036,8.449181782484425e-05,12.069828111739316,12.069828111739316,0.0,0.0,0,0,0.0,-1.9223010030658483,-10592480.170317402,123.45679012345683,0.0
219,48.143442153930664,40000010.9438884,7.815750812636198e-05,3.555197507623926,3.555197507623926,0.0,0.0,0,0,0.0,12.629138220067462,1612397.595527612,123.45679012345683,0.0
220,48.4098117351532,40000010.943654574,8.415554632320885e-05,8.067089844142794,8.067089844142794,0.0,0.0,0,0,0.0,-5.064321852751524,-4021167.1437154785,123.45679012345683,0.0
221,48.67626166343689,40000010.94340047,9.058455848152993e-05,4.702780887287565,4.702780887287565,0.0,0.0,0,0,0.0,22.44178134461985,907495.491135863,123.45679012345683,0.0
222,48.89143776893616,40000010.94322033,6.518041293968534e-05,9.985174878924424,9.985174878924424,0.0,0.0,0,0,0.0,1.485222427292913,13712937.992493628,123.45679012345683,0.0
223,49.15755033493042,40000010.9429705,8.922454983197277e-05,8.550756044261355,8.550756044261355,0.0,0.0,0,0,0.0,-28.110604762219282,-724571.3262734173,123.45679012345683,0.0
224,49.42056608200073,40000010.94277168,7.061870960761105e-05,2.980571118146448,2.980571118146448,0.0,0.0,0,0,0.0,-31.16849203779424,-653518.5898269906,123.45679012345683,0.0
225,49.685107946395874,40000010.94257706,7.01447975248276e-05,7.794531040505673,7.794531040505673,0.0,0.0,0,0,0.0,-27.33822031449914,-745118.7756379278,123.45679012345683,0.0
226,49.949913024902344,40000010.94236229,7.690040311629325e-05,7.593009357933781,7.593009357933781,0.0,0.0,0,0,0.0,-24.021066085851842,-848063.4081758161,123.45679012345683,0.0
227,50.21524977684021,40000010.94216361,7.070508973861347e-05,2.9320887007582153,2.9320887007582153,0.0,0.0,0,0,0.0,-47.49489687643418,-428939.1041338128,123.45679012345683,0.0
228,50.24766182899475,40000010.94213059,1.2884662799404569e-05,11.258677135444596,11.258677135444596,0.0,0.0,0,0,0.0,-31.07684424757858,-655555.5412169204,123.45679012345683,0.0
229,50.51341104507446,40000010.941916816,7.582000898176014e-05,6.2807174831833965,6.2807174831833965,0.0,0.0,0,0,0.0,4.596131888147709,4432797.328516655,123.45679012345683,0.0
230,50.77817368507385,40000010.9416817,8.393682444174933e-05,2.8281432791626284,2.8281432791626284,0.0,0.0,0,0,0.0,-38.56793472933524,-528288.4096214763,123.45679012345683,0.0
231,51.04183793067932,40000010.94141848,9.458513098377971e-05,6.338968223302031,6.338968223302031,0.0,0.0,0,0,0.0,-29.93320246197502,-680728.3583317611,123.45679012345683,0.0
232,51.304219007492065,40000010.94118199,8.464477752603185e-05,5.625407200767262,5.625407200767262,0.0,0.0,0,0,0.0,-9.869615550212279,-2064683.70732747,123.45679012345683,0.0
233,51.37681984901428,40000010.94112287,2.152041878117682e-05,8.430277014418493,8.430277014418493,0.0,0.0,0,0,0.0,-19.47538672251875,-1046342.8006309662,123.45679012345683,0.0
234,51.63863468170166,40000010.94089512,8.11057761178144e-05,3.7155033376350155,3.7155033376350155,0.0,0.0,0,0,0.0,-6.453679823211088,-3157755.558889565,123.45679012345683,0.0
235,51.728514432907104,40000010.940802075,3.4165139189324355e-05,10.457907054936806,10.457907054936806,0.0,0.0,0,0,0.0,-34.09874201289701,-597666.6867249194,123.45679012345683,0.0
236,51.99061822891235,40000010.94055364,8.833178101470536e-05,5.288042153240995,5.288042153240995,0.0,0.0,0,0,0.0,-24.739247860545287,-823830.9415933284,123.45679012345683,0.0
237,52.25357985496521,40000010.94033836,7.747511805889943e-05,8.141209107051672,8.141209107051672,0.0,0.0,0,0,0.0,-10.356292065152324,-1968092.1082535281,123.45679012345683,0.0
238,52.517032861709595,40000010.94010563,8.296225210632331e-05,4.000731904752201,4.000731904752201,0.0,0.0,0,0,0.0,-51.77713771950568,-393674.23170176515,123.45679012345683,0.0
239,52.78058743476868,40000010.939883985,7.971656227468349e-05,6.903421965818093,6.903421965818093,0.0,0.0,0,0,0.0,-21.73819065890992,-937727.3830332807,123.45679012345683,0.0
240,53.04270315170288,40000010.939683594,7.149407724244802e-05,2.803572928986209,2.803572928986209,0.0,0.0,0,0,0.0,-23.830470233512788,-855441.8598210225,123.45679012345683,0.0
241,53.30626964569092,40000010.93940371,0.00010129302473086095,10.936863768572213,10.936863768572213,0.0,0.0,0,0,0.0,-26.299959930152646,-775173.5653371564,123.45679012345683,0.0
242,53.5701379776001,40000010.939187564,7.67488513380529e-05,5.947115386791048,5.947115386791048,0.0,0.0,0,0,0.0,-11.549836084933252,-1765234.9702331098,123.45679012345683,0.0
243,53.833553314208984,40000010.938948326,8.873093099152535e-05,19.254024249696936,19.254024249696936,0.0,0.0,0,0,0.0,-31.6785720008488,-643636.0242440567,123.45679012345683,0.0
244,54.09601354598999,40000010.938709974,8.257980736511383e-05,6.442703545179486,6.442703545179486,0.0,0.0,0,0,0.0,-26.874026715416125,-758749.7521060541,123.45679012345683,0.0
245,54.1526894569397,40000010.938670196,1.4532742774783036e-05,8.481404342545694,8.481404342545694,0.0,0.0,0,0,0.0,12.5078192430952,1630252.133675227,123.45679012345683,0.0
246,54.41600847244263,40000010.93846488,7.317895179156366e-05,4.5188098800006555,4.5188098800006555,0.0,0.0,0,0,0.0,-3.7540472841819774,-5431998.863826453,123.45679012345683,0.0
247,54.683523416519165,40000010.93812537,0.0001217412987603465,4.307034133544282,4.307034133544282,0.0,0.0,0,0,0.0,-32.80931855998232,-621582.2805984577,123.45679012345683,0.0
248,54.95360064506531,40000010.93788465,8.678814047913948e-05,8.573623815099902,8.573623815099902,0.0,0.0,0,0,0.0,-2.9417969127364,-6932845.459529328,123.45679012345683,0.0
249,55.28141975402832,40000010.93764799,8.447762805441983e-05,5.325495823793489,5.325495823793489,0.0,0.0,0,0,0.0,-27.210646407984388,-749568.2888433802,123.45679012345683,0.0
250,55.5519073009491,40000010.93743966,7.462370456939728e-05,3.7849850221483745,3.7849850221483745,0.0,0.0,0,0,0.0,-16.201656727288356,-1258963.0788993237,123.45679012345683,0.0
251,55.569252729415894,40000010.937431976,3.2585197502730327e-06,8.541710437943195,8.541710437943195,0.0,0.0,0,0,0.0,-8.032003438223175,-2539514.155733518,123.45679012345683,0.0
252,55.834556102752686,40000010.93718732,8.726216310356987e-05,4.105042582675576,4.105042582675576,0.0,0.0,0,0,0.0,21.332227040350087,956233.0890409314,123.45679012345683,0.0
253,55.97419548034668,40000010.93707998,3.903656888197672e-05,8.791373140112771,8.791373140112771,0.0,0.0,0,0,0.0,-7.950533269530355,-2565761.6666844655,123.45679012345683,0.0
