iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
63,2.70290470123291,40000009.52286481,0.04577368011543667,398.44816882058996,398.4480591980348,0.29556353075357106,0.0,0,0.0,0.0,-492.43236660718077,-81227.65665417921,284663.3443652137,0.4601439687982773,0.4601439687982773,unknown,15.0,8.521553036903622e-22,-0.3188946588693009,-0.3188946588693009,2.14099972806448e-16,1.7994554753188353e-11,0.9724927573478946,0.04710128697246249,0.015968317411721045,1.0,29.0
64,2.7442753314971924,40000009.51703244,0.05373758376006074,546.1562408047811,546.1562383025738,0.05227994173301353,0.0,0,0.0,0.0,-643.7324114152926,-62134.614492285626,284663.3443652137,354.27092379849466,354.27092379849466,optimal,13.0,1.2460767639848336e-15,-0.12395664500929277,-0.12395664500929404,2.2106766717286775e-16,9.21920378846641e-13,0.3583641152383566,0.1500946352969992,0.034597523198850934,1.0,18.0
65,2.785935878753662,40000009.51352492,0.023294934802887694,807.0760936006573,807.076093532379,0.010498162705256584,0.0,0,0.0,0.0,-76.25152367826787,-524406.318074289,284663.3443652137,57.35757604850145,57.35757604850145,optimal,11.0,5.4586164825059726e-14,-0.035177393546599524,-0.03517739354665392,1.8175400612694659e-16,1.717972646042356e-13,0.19164068895895645,0.12157665459056936,0.03657719869631986,1.0,20.0
66,2.82729434967041,40000009.51202391,0.010661458229296799,553.7590898635696,553.7590898367777,0.0054472455523716014,0.0,0,0.0,0.0,-469.0741296608834,-85265.6886855632,284663.3443652137,0.49586471513368624,0.49586471513368624,optimal,9.0,2.087912675437115e-13,-0.021945764787487023,-0.021945764787695787,1.5165526088028586e-16,2.4491385459028112e-14,0.06393062279291922,0.16677181699666577,0.03080868438289431,1.0,17.0
67,2.869367837905884,40000009.511725105,0.005828549038155864,528.5227197372523,528.5227196721555,0.00829518969123144,0.0,0,0.0,0.0,-77.35181558572637,-517097.64371413743,284663.3443652137,9.030510667737316,9.030510667737316,optimal,9.0,7.210724648276439e-13,-0.025101086830432755,-0.025101086831153828,2.4665235404179723e-16,3.731806300074371e-13,0.16974814129595284,0.03433683820292516,0.029806524266013316,1.0,32.0
68,2.911393880844116,40000009.5072965,0.014962689687418254,635.7428729543293,635.7428729543286,2.964707473894953e-05,0.0,0,0.0,0.0,-379.8238194830702,-105301.53608809084,284663.3443652137,0.005336516511517486,0.005336516511517486,optimal,8.0,1.5609457379821967e-13,-0.014797722094266342,-0.014797722094422436,3.958989407442926e-16,7.620302157387886e-14,0.031284745403367516,0.47829690000000014,0.02948223101430034,1.0,7.0
69,2.952376365661621,40000009.50371073,0.011361681008833707,281.3943813393882,281.3943813385011,0.0007065783265908863,0.0,0,0.0,0.0,-328.12999874984035,-121897.99930356283,284663.3443652137,0.31227377413410473,0.31227377413410473,optimal,9.0,1.8223521413875546e-13,-0.012037140207030825,-0.012037140207213002,4.1980316573877254e-16,6.091688972877956e-14,0.01924173740658294,0.5904900000000002,0.02060459934492871,1.0,5.0
70,2.9933242797851562,40000009.49663841,0.004717625444459237,94.73957053094544,94.73957053094512,7.823198011485407e-06,0.0,0,0.0,0.0,-29.798718845372036,-1342266.3265999197,284663.3443652137,0.03447377388255496,0.03447377388255496,optimal,9.0,7.545013247036904e-13,-0.007386851438323584,-0.007386851439078077,6.146740661326816e-16,2.600461038039509e-14,0.005241829760995035,0.9,0.014617695685217548,1.0,1.0
71,3.034360885620117,40000009.49654125,0.01612321942058952,49.69727533923538,49.69727533510065,0.0006410695827916645,0.0,0,0.0,0.0,-10.863193668589842,-3681814.836330728,284663.3443652137,1.20988252789222,1.20988252789222,optimal,11.0,2.6289843632227575e-14,-0.0012907089753406062,-0.0012907089753668964,3.1460222267503987e-16,3.6935114003006614e-13,0.04162045383354323,0.38742048900000015,0.0004655930511627036,1.0,9.0
72,3.0759315490722656,40000009.49649666,0.007227793185200532,37.7573155101395,37.75731550919174,0.00026752540315030357,0.0,0,0.0,0.0,-16.877926445059604,-2369869.6996521656,284663.3443652137,1.648576713963515,1.648576713963515,optimal,10.0,1.8105890928094556e-13,-0.0006068809523365395,-0.0006068809525175985,1.1675273947741478e-16,7.530626073142591e-14,0.01865651989167954,0.38742048900000015,0.0003502689139293872,1.0,9.0
73,3.1181511878967285,40000009.49644405,0.005501927429838706,103.35555462700775,103.3555546203614,0.0011721244669639713,0.0,0,0.0,0.0,-39.500593030813846,-1012604.1028569198,284663.3443652137,1.9188152328519474,1.9188152328519474,optimal,11.0,8.263796869308313e-18,-0.0015506110849724192,-0.0015506110849724277,2.0117734624686483e-16,9.02254885881034e-13,0.05587053161567773,0.0984770902183612,0.0005222958460915863,1.0,22.0
74,3.1619133949279785,40000009.49640454,0.004525329025107353,97.65838686566676,97.658386838678,0.002295943127956007,0.0,0,0.0,0.0,-23.880902700063423,-1674945.412828583,284663.3443652137,0.0911361889797412,0.0911361889797412,optimal,8.0,5.843965967527906e-13,-0.0027445603481302985,-0.0027445603487146943,2.6346326805655305e-16,5.319147561703595e-13,0.07004011145468357,0.06461081889226679,0.000579649403810253,1.0,26.0
75,3.203657627105713,40000009.4963933,0.002910766508014501,118.73664548984027,118.73664548759402,0.0007303599358188694,0.0,0,0.0,0.0,-60.3083984419197,-663244.2561793666,284663.3443652137,0.030423343267798813,0.030423343267798813,optimal,8.0,9.076876518182258e-13,-0.0011148922882173473,-0.001114892289125035,2.569852648973324e-16,1.7596507555564786e-13,0.061798150911070916,0.04710128697246249,0.0006969067982833323,1.0,29.0
76,3.244656562805176,40000009.496020354,0.001452866851313385,2.7431397656901297,2.7431397656901297,2.2686958601604765e-14,0.0,0,0.0,0.0,-3.0540036918106925,-13097363.913198171,284663.3443652137,2.462483789722283e-14,2.462483789722283e-14,optimal,7.0,5.2992675708717605e-14,-0.0003635978428089501,-0.00036359784286194274,1.6050209054386404e-16,3.061888949257953e-14,0.001452867412334634,1.0,0.000727195685621426,1.0,0.0
77,3.286625862121582,40000009.49601809,0.002217148178337787,12.396562983258793,12.396562980649684,0.00025433839259836013,0.0,0,0.0,0.0,-4.615542031194613,-8666193.890339412,284663.3443652137,0.4149246155299143,0.4149246155299143,unknown,14.0,2.805230480346135e-23,-0.0002999535044117449,-0.0002999535044117449,2.9542353143322594e-16,2.0873059761476564e-11,0.06457062429796072,0.03433683820292516,7.386296575612936e-05,1.0,32.0
78,3.329618453979492,40000009.49601486,0.0026721005150595572,13.758558107013847,13.758558086643191,0.0007486933280473801,0.0,0,0.0,0.0,-8.106094417133844,-4934500.253628445,284663.3443652137,3.595936753074646,3.595936753074646,unknown,15.0,3.0656841044249876e-21,-0.0012442471197839733,-0.0012442471197839733,1.5042033789055826e-16,6.10387179005696e-12,0.2479852872577211,0.01077526366430583,0.0007333958494623638,1.0,43.0
79,3.371361494064331,40000009.496008046,0.002613146676166961,9.753490978587092,9.753490975270278,0.00025436393582054266,0.0,0,0.0,0.0,-18.430964090063426,-2170249.631973718,284663.3443652137,1.3412864016552108,1.3412864016552108,optimal,11.0,2.1003988116451642e-19,-0.000294274813745385,-0.0002942748137453852,2.2767234784176495e-16,6.532069055657687e-13,0.032760035727372086,0.07976644307687257,3.863118636355188e-05,1.0,24.0
80,3.414655923843384,40000009.496006325,0.0021960099056411698,12.896655380507264,12.896655379581174,0.00015455394123599733,0.0,0,0.0,0.0,-5.262553354697229,-7600847.728001075,284663.3443652137,0.007370114186556115,0.007370114186556115,unknown,14.0,1.2605025858563523e-23,-0.00018832157473424287,-0.00018832157473424287,2.924443298477013e-16,3.861349547381117e-12,0.04662318180052418,0.04710128697246249,5.225871679417464e-05,1.0,29.0
81,3.456437587738037,40000009.49599657,0.003494505744486063,28.65869071370666,28.658690711334803,0.0003687122351148747,0.0,0,0.0,0.0,-10.034107860661155,-3986384.8060482405,284663.3443652137,0.018450606091007883,0.018450606091007883,unknown,12.0,3.507687494964291e-21,-0.00043672773907258615,-0.0004367277390725861,1.5142948117857912e-16,4.309831932182969e-12,0.07419152888826182,0.04710128697246249,9.962380829560034e-05,1.0,29.0
82,3.4979372024536133,40000009.495990075,0.002783746364577405,19.008317804204392,19.008317802080285,0.00028416797187705246,0.0,0,0.0,0.0,-11.123855428990913,-3595873.208097735,284663.3443652137,1.620081629009474,1.620081629009474,unknown,13.0,9.274074308074043e-22,-0.0003339673184687968,-0.0003339673184687968,3.281139369144308e-16,5.028410289798612e-12,0.043084916178550835,0.06461081889226679,6.495922259054994e-05,1.0,26.0
83,3.5396454334259033,40000009.49598625,0.002094271642592713,28.116831806391552,28.11683180639026,8.532919521199365e-06,0.0,0,0.0,0.0,-0.9261532617517466,-43189307.17973799,284663.3443652137,0.0008627331866325877,0.0008627331866325877,unknown,14.0,2.7028705457501627e-25,-4.0117075525388565e-05,-4.0117075525388565e-05,2.1279105876052903e-16,2.0436128118257573e-12,0.02625507310553403,0.07976644307687257,6.168981117316813e-05,1.0,24.0
84,3.580648899078369,40000009.49596143,0.003305857998330758,2.9248203392664673,2.9248203392664673,2.1457495872515156e-14,0.0,0,0.0,0.0,-2.27143750546051,-17609961.611524783,284663.3443652137,3.484578052652705e-14,3.484578052652705e-14,optimal,7.0,5.011855147877134e-14,-3.36497570733565e-05,-3.3649757123475056e-05,4.026362102387132e-16,2.0602063305307342e-13,0.0033058698487500125,1.0,6.729951416354431e-05,1.0,0.0
85,3.622541666030884,40000009.49595944,0.002290672638416139,19.230560625886618,19.23056062398152,0.00027068837800169727,0.0,0,0.0,0.0,-8.981379096984607,-4453648.291999835,284663.3443652137,0.014212846636308387,0.014212846636308387,unknown,12.0,4.875886323447498e-21,-0.00030880450467930115,-0.0003088045046793012,2.1313845496138036e-16,1.0684328873990458e-11,0.048632970845503,0.04710128697246249,4.948431293657219e-05,1.0,29.0
86,3.6643168926239014,40000009.4959533,0.002456959286121682,11.318256661954399,11.318256658207675,0.0002912262944295738,0.0,0,0.0,0.0,-3.1501766240867095,-12697692.567986969,284663.3443652137,1.8034151189030425,1.8034151189030425,optimal,11.0,6.053581314563959e-19,-0.0003371060059667904,-0.000337106005966791,4.030038555690995e-16,9.190028826329558e-13,0.04694706502601936,0.0523347633027361,6.299641456780805e-05,1.0,28.0
87,3.706272602081299,40000009.49595266,0.002013174783786015,20.925941396216515,20.92594139613565,5.817605243624154e-05,0.0,0,0.0,0.0,-2.249833460532464,-17779086.386152048,284663.3443652137,0.003292526792093738,0.003292526792093738,unknown,14.0,4.355361000233648e-24,-8.540833080144686e-05,-8.540833080144687e-05,2.1202889481474907e-16,5.423090948769115e-12,0.05276721242104652,0.03815204244769462,4.9851765806738784e-05,1.0,31.0
88,3.748011827468872,40000009.495951824,0.003082203107257398,22.355303195922566,22.355303195849892,5.7002763052986506e-05,0.0,0,0.0,0.0,-4.033619162726054,-9916647.621844888,284663.3443652137,0.003448861602238649,0.003448861602238649,optimal,10.0,1.959529086916796e-16,-8.433773432870982e-05,-8.433773432890578e-05,4.192604542061668e-16,4.2250138399713286e-13,0.0477042110563117,0.06461081889226679,4.679876631351554e-05,1.0,26.0
89,3.793633222579956,40000009.49595084,0.0011746356928681663,21.71754227434347,21.71754227434347,0.0,0.0,0,0.0,0.0,-0.3357478811759512,-119136957.78139152,284663.3443652137,3.3445669454092273e-192,3.3445669454092273e-192,unknown,100.0,8.158931377030994e-195,-0.00040728097951989086,-0.00040728097951989086,1.863601628190781e-16,2.1121871155003386e-11,0.2813797898285674,0.0041745579179292966,0.000814561905545154,1.0,52.0
90,3.835761070251465,40000009.49594986,0.003691796460819103,17.141058528794108,17.141058528721896,4.975444090439954e-05,0.0,0,0.0,0.0,-5.2178081555866,-7666054.862075991,284663.3443652137,0.0041258010043272305,0.0041258010043272305,unknown,13.0,1.2465118917105643e-22,-7.459608755402913e-05,-7.459608755402913e-05,2.0352921131896453e-16,2.9299715811803454e-12,0.041654428000443194,0.08862938119652508,4.001130861731935e-05,1.0,23.0
91,3.877612829208374,40000009.49594923,0.0024447728576990047,22.579812971079217,22.57981297096348,7.229524433819151e-05,0.0,0,0.0,0.0,-6.322071441546365,-6327037.275204214,284663.3443652137,0.004279852163364216,0.004279852163364216,unknown,13.0,2.2628467135500845e-22,-0.00010415346138706135,-0.00010415346138706136,9.770256029862284e-17,6.016011158777089e-12,0.05767183811843707,0.042391158275216244,5.7320179975384165e-05,1.0,30.0
92,3.922153949737549,40000009.4959477,0.003238320609352817,13.621627692282507,13.621627691999013,8.788232475565116e-05,0.0,0,0.0,0.0,-1.8450165698987047,-21680004.43443847,284663.3443652137,0.5623405172725985,0.5623405172725985,unknown,15.0,1.5482291941210832e-18,-0.00011946078368597867,-0.00011946078368598022,1.7923769478987556e-16,2.870620326673849e-12,0.05568946929959421,0.05814973700304011,5.396537408963671e-05,1.0,27.0
93,3.9673967361450195,40000009.49594687,0.0010483138666905832,13.705089101985086,13.705089101985086,0.0,0.0,0,0.0,0.0,-6.94268817355899,-5761452.311347791,284663.3443652137,9.477946527927986e-195,9.477946527927986e-195,unknown,100.0,9.100560174286096e-197,-0.0003979331223881091,-0.0003979331223881091,1.8817788202249019e-16,4.026602387192269e-11,0.2790220262831838,0.003757102126136367,0.0007958662863681739,1.0,53.0
94,4.009024620056152,40000009.495945215,0.0018445235582407386,19.954481383211977,19.954481383118274,6.115230129320824e-05,0.0,0,0.0,0.0,-2.356912526822183,-16971326.092841666,284663.3443652137,0.004635781510603031,0.004635781510603031,unknown,13.0,1.40165813332292e-22,-8.205893775703264e-05,-8.205893775703264e-05,6.8062639391293e-17,4.2760335828983865e-12,0.043512025249136436,0.042391158275216244,3.640243327538941e-05,1.0,30.0
95,4.051265001296997,40000009.495944925,0.000767049447596839,20.929739805629627,20.929739805609046,2.9352956959956068e-05,0.0,0,0.0,0.0,0.49312532166686024,81115106.52308035,284663.3443652137,0.0022764384801120096,0.0022764384801120096,unknown,13.0,8.032336434429032e-23,-5.220516831263182e-05,-5.220516831263182e-05,1.8562816377073125e-16,1.2784308573934873e-12,0.034048115227923434,0.0225283995449392,4.4351660288921944e-05,1.0,36.0
96,4.09309196472168,40000009.49594172,0.0024022192524198976,14.66755336799105,14.667553362048983,0.0004175059639289996,0.0,0,0.0,0.0,-3.6935836509873003,-10829584.487203186,284663.3443652137,0.03353148361111106,0.03353148361111106,unknown,12.0,7.373437599015534e-21,-0.00048286303191272706,-0.000482863031912727,1.9545606075201567e-16,3.70118928892889e-12,0.06996053493986716,0.03433683820292516,0.00010099969688996522,1.0,32.0
97,4.134710311889648,40000009.49594101,0.002217866232474132,12.866971979414735,12.866971979405259,1.561708863544412e-05,0.0,0,0.0,0.0,-5.674287372289963,-7049341.460900235,284663.3443652137,0.09867906575606258,0.09867906575606258,optimal,10.0,7.71588555487435e-17,-4.3687954662072305e-05,-4.368795466214947e-05,2.0290999050710247e-16,9.90560806103954e-13,0.052319149863211394,0.042391158275216244,5.48065477824734e-05,1.0,30.0
98,4.177265167236328,40000009.49593962,0.001487561216403912,18.757122925807575,18.75712292529995,0.00013799706389524427,0.0,0,0.0,0.0,-1.640668835240728,-24380273.051145602,284663.3443652137,0.00849072540306684,0.00849072540306684,unknown,16.0,2.060039537447193e-28,-0.0001651064429694896,-0.0001651064429694896,2.2324436890282923e-16,6.038861690566712e-12,0.038990360482267186,0.03815204244769462,4.327241678866432e-05,1.0,31.0
99,4.219590425491333,40000009.495939545,0.000244823580105641,18.814453558523674,18.814453558522754,5.880767169537257e-06,0.0,0,0.0,0.0,0.989465295953476,40425818.554294944,284663.3443652137,0.0003639175811014184,0.0003639175811014184,unknown,15.0,5.647174183847791e-26,-2.7572933527254237e-05,-2.7572933527254237e-05,1.8145796144522724e-16,3.50916693873021e-12,0.042753362229973745,0.005726416897022355,4.3316596641314876e-05,1.0,49.0
100,4.261753797531128,40000009.495939195,0.001120755085694551,20.482484605360007,20.482484605047564,0.00011313393623661883,0.0,0,0.0,0.0,0.17259661007313742,231754155.39484468,284663.3443652137,0.13149495400232847,0.13149495400232847,unknown,14.0,2.132295841611318e-23,-0.00017549319015099682,-0.0001754931901509968,1.051160212458377e-16,4.1369406088379736e-12,0.07582466530578473,0.014780882941434608,8.295569559901907e-05,1.0,40.0
101,4.303738832473755,40000009.49593889,0.0009097228817751796,20.371467743509616,20.371467743508905,5.381591087644584e-06,0.0,0,0.0,0.0,-5.291869894903904,-7558762.129935657,284663.3443652137,0.00041484814024047266,0.00041484814024047266,unknown,15.0,2.3340963344985414e-26,-2.3594683843755655e-05,-2.3594683843755655e-05,1.0771717671658697e-16,2.7114856910076627e-12,0.03270874318094331,0.02781283894436938,3.611830126355153e-05,1.0,34.0
102,4.346250295639038,40000009.49593876,0.00042182132315059603,20.728563717709875,20.728563717705416,1.3598740988880756e-05,0.0,0,0.0,0.0,-5.662897414450787,-7063517.685601665,284663.3443652137,0.0008216945565764861,0.0008216945565764861,unknown,14.0,3.3973659687247965e-24,-3.441995911913762e-05,-3.441995911913762e-05,1.5576214033013634e-16,1.4065893715633748e-12,0.03914719417570767,0.01077526366430583,4.1346204747985974e-05,1.0,43.0
103,4.388139009475708,40000009.49593849,0.0009713079903760501,22.674315633183475,22.674315633141955,4.339399185681779e-05,0.0,0,0.0,0.0,-5.058799281100461,-7907013.106804412,284663.3443652137,0.0033751970378165922,0.0033751970378165922,unknown,13.0,1.2953167788376852e-22,-6.82955981382262e-05,-6.82955981382262e-05,1.0358003005367542e-16,3.4797199637256777e-12,0.043114835474986554,0.0225283995449392,4.780356768633282e-05,1.0,36.0
104,4.431548595428467,40000009.49593768,0.0021368166804424074,23.415891047966,23.41589104794787,2.9139468611787e-05,0.0,0,0.0,0.0,2.20821341337898,18114187.445273947,284663.3443652137,0.00240635164082784,0.00240635164082784,unknown,14.0,9.249611121074534e-25,-5.017234537538003e-05,-5.017234537538003e-05,2.2570590932268415e-16,2.831002410648565e-12,0.03674682885794157,0.05814973700304011,3.846907098829026e-05,1.0,27.0
105,4.473499059677124,40000009.49593747,0.0006727121080845847,22.247196470213762,22.247196470213762,2.2065715297953125e-19,0.0,0,0.0,0.0,0.07184400889316582,556761504.0427047,284663.3443652137,2.4584873743792208e-17,2.4584873743792208e-17,optimal,10.0,4.0326050803936486e-19,-1.673134864216838e-05,-1.6731348642168784e-05,2.3325843335993037e-16,7.430030817499466e-13,0.02986062993444563,0.0225283995449392,3.346269722023401e-05,1.0,36.0
106,4.515703916549683,40000009.49593707,0.0008453551079847415,21.648577681407975,21.648577681307867,6.583638197927106e-05,0.0,0,0.0,0.0,-2.5366498347953104,-15768830.183840254,284663.3443652137,0.003734536640660776,0.003734536640660776,unknown,14.0,1.6740747790962933e-24,-0.00018656680678286967,-0.00018656680678286967,1.5612089021054572e-16,4.764845505487097e-10,0.14762377890203562,0.005726416897022355,0.00024070189549288109,1.0,49.0
