iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,Phi,sigma,rho,maxabsLagmult,normNTdirx,normNTdirw,stepsize,linesearch_status,linesearch_counter,linesearch_RightItem,gradfNTdir,NTdir_error1,NTdir_error2,NTdir_norm,NTdir_angle,CovDerivKKT_minabseigval
356,152.3538303375244,40872751.994525276,8.323655795829772e-06,2339174.3207395948,2339174.3207207816,9.379367164347185,0.0,0,0.11823607475795932,0.026696724771206055,-3369445.97971136,-11.898749946033323,5471736502720.941,0.5,0.27830104480216494,67.00049668456329,1.091018776268249,13302.712393072705,7.62939453125e-06,True,17.0,-10943844722208.17,250847.7355828366,3678353.1450255285,2000455413479.5352,13302.712393072705,9.768667217089203e-06,(-3.105819676514213e-05+0j)
357,152.76308941841125,40872791.374297224,6.361095056237895e-05,2339044.4694870156,2339044.4694679826,9.4338090205933,0.0,0,0.11824377170354193,0.026698795126861144,-3542420.0746453777,-10.94716152363351,5471129030150.168,0.5,0.2782920128156851,67.4856507712413,1.0422021710951574,8081.895685590428,6.103515625e-05,True,14.0,-10943473005440.72,645205.0267284153,2542422.1378495404,2869498597662.459,8081.895685590428,1.451623708413666e-05,(-3.099071051872612e-05+0j)
358,153.19688510894775,40872811.19105768,3.6117602216137526e-05,2338897.0350524937,2338897.035033164,9.50679976553083,0.0,0,0.11825330475812064,0.02670130599677122,-3257249.635508143,-12.111362892171291,5470439340488.335,0.5,0.27828248828609925,68.03795318792365,0.5917511126949426,10103.356695585695,6.103515625e-05,True,14.0,-10942258060299.174,324688.52602761623,272991.4739690255,5270326640643.0205,10103.356695585695,8.157836605089496e-06,(-3.054503026800343e-05+0j)
359,153.5987515449524,40872843.81247209,0.00011792477521354081,2338774.728059384,2338774.728039984,9.523810182569639,0.0,0,0.11824942296664638,0.026700672286425066,-3386292.94838282,-11.781031779920527,5469867228519.911,0.5,0.278264757212154,68.39733632895442,0.9660398069730344,3810.651012515645,0.0001220703125,True,13.0,-10940878680975.508,267189.6010865749,2954094.3472048235,529540487991.25,3810.651012515645,3.970361192095512e-05,(-3.0049133035251587e-05+0j)
360,154.11858916282654,40872843.812472075,2.580956827951785e-08,2338774.7280593915,2338774.7280399916,9.523810182569798,0.0,0,0.11824942296664652,0.026700672286425038,-2410007.875723662,-15.814354765587433,5469867228519.948,0.5,0.2782647572121538,68.39733632896355,6.2186004274917535,17181.55360323574,8.881784197001252e-16,False,51.0,-10939734457038.66,2493313.214487358,20500752.357018434,3012075055076.872,17181.55360323574,6.706426039204353e-06,(-2.973304839121258e-05+0j)
361,154.530513048172,40872890.87366333,5.346359921386461e-05,2338631.6384845474,2338631.638464818,9.604136030551011,0.0,0,0.11826377246934068,0.026703567446807297,-3634732.472407926,-10.96420977999421,5469197940430.047,0.5,0.2782551419324021,69.12660412757093,0.8759478931786616,12061.752482098762,6.103515625e-05,True,14.0,-10939734457038.734,771071.1526149231,180424.514237953,1182924013390.7148,12061.752482098762,1.1757257854282256e-05,(-2.9733051074558247e-05+0j)
362,154.96763443946838,40872908.83349534,2.9152563363073136e-05,2338488.5227728724,2338488.5227528955,9.663810446576289,0.0,0,0.11826966708178831,0.02670556436105708,-3872285.5591761502,-10.30787875795608,5468528571048.427,0.5,0.2782459843637952,69.58118910693734,0.4776362102189954,8276.633902213673,6.103515625e-05,True,14.0,-10938395880858.932,294260.97301742237,176934.16714309214,4056518296716.3965,8276.633902213673,1.2085698886168214e-05,(-2.9105540805679864e-05+0j)
363,155.37292194366455,40872937.026285775,4.0426990379187354e-05,2338346.254337821,2338346.2543176943,9.699860535304065,0.0,0,0.11826834536303481,0.026707405077508524,-3380306.275246116,-11.404035830641602,5467863205083.0,0.5,0.27823708751967824,69.79064895741953,0.6623563855764211,5271.262278997985,6.103515625e-05,True,14.0,-10937057142095.691,461925.0820903614,69378.98783652677,4814256595191.789,5271.262278997985,1.6883886356848578e-05,(-2.8725242083426076e-05+0j)
364,155.81428360939026,40872944.125716664,1.7238408826342415e-05,2338311.7848674622,2338311.7848471957,9.733281560365164,0.0,0,0.11827432306065329,0.026708384945225414,-2773793.7366804844,-14.556822021023162,5467702003156.6875,0.5,0.2782347791505269,70.06417408538411,1.1297391812909823,18859.277217705185,1.52587890625e-05,True,16.0,-10935726410164.838,465273.5029896644,715699.9229292851,8342925145509.303,18859.277217705185,1.998470980170779e-06,(-2.855290695705659e-05+0j)
365,156.2182765007019,40872972.87610407,0.00016509158844210317,2337617.7388594565,2337617.738838771,9.831927963187074,0.0,0,0.11826363123732404,0.026712163613790477,-2935362.9414103273,-13.416832075239098,5464456692935.097,0.5,0.27819839277567826,70.72288908208118,0.6762151583332418,3487.3472818226514,0.000244140625,True,12.0,-10935404006312.213,117704.073871007,1350830.9570636216,520280310393.1992,3487.3472818226514,4.775066897972309e-05,(-2.83299487987762e-05+0j)
366,156.65783023834229,40872968.22318402,2.5388749570401447e-05,2337532.3529703952,2337532.352949626,9.85175513014429,0.0,0,0.11826288239827155,0.0267131815486117,-3331294.7636882737,-12.258470309918275,5464057501087.625,0.5,0.27819593440654866,70.76192680123344,1.6638746067744201,16986.641309488812,1.52587890625e-05,True,16.0,-10928913385869.033,-304940.0926403039,3820588.3350680415,9753477807881.033,16986.641309488812,1.0062650191854732e-06,(-2.7802341798993042e-05+0j)
367,157.06965017318726,40872963.870788194,1.2346527038292876e-05,2337512.622493373,2337512.6224725856,9.855926017084776,0.0,0,0.11826147830115762,0.026713362176184797,-3447278.0682091643,-11.359688809509542,5463965260220.073,0.5,0.27819482590164324,70.74440346840804,1.6182824090875048,12855.229451523168,7.62939453125e-06,True,17.0,-10928115002174.09,-570480.1327432498,5123161.96673179,14737477806577.656,12855.229451523168,-4.309247893335281e-06,(-2.777181328259756e-05+0j)
368,157.48040866851807,40872959.83112711,1.5283885030764525e-05,2337477.5485273246,2337477.5485064606,9.873989870673041,0.0,0,0.11826206428402865,0.026713874621318395,-3924521.0600160607,-10.235112013852468,5463801289773.184,0.5,0.27819257877144704,70.83148689036095,1.0016508328331282,11299.656293409209,1.52587890625e-05,True,16.0,-10927930520438.986,-264746.01332189544,662179.0694460175,13207155722267.95,11299.656293409209,-2.9332450059277618e-06,(-2.7785634379981965e-05+0j)
369,157.9198775291443,40872961.175502025,1.5190284942656542e-05,2337403.2086392725,2337403.208618308,9.897663535053235,0.0,0,0.11826170557358205,0.026714691697016634,-3895658.574314807,-10.05088151684149,5463453759660.572,0.5,0.2781881322189567,70.95087595850333,0.49776071528763655,7292.762071897859,3.0517578125e-05,True,15.0,-10927602579545.207,44053.16709805873,111764.32362983005,6972931658172.319,7292.762071897859,7.885858976533131e-06,(-2.771737905060842e-05+0j)
370,158.3245711326599,40872991.57254116,4.927630837143052e-05,2337321.5178992073,2337321.517878014,9.95133488471284,0.0,0,0.11826937141801273,0.026715945468814395,-2542896.0999040725,-14.938429658221692,5463071877936.992,0.5,0.2781790896146274,71.49382717685846,0.8073435293800514,8901.325689254236,6.103515625e-05,True,14.0,-10926907519319.984,498023.7509113521,2079899.5118435714,2945833069045.2656,8901.325689254236,1.3039141559027428e-05,(-2.762417980494001e-05+0j)
371,158.76364135742188,40872968.905010104,2.660156114385816e-05,2337298.643463231,2337298.6434420934,9.938281641467787,0.0,0,0.1182623518271063,0.026715468846813688,-2938592.7056793873,-13.735430794021443,5462964948637.66,0.5,0.2781778127459365,71.26958728985063,3.486721907500832,35985.724922478235,7.62939453125e-06,True,17.0,-10926143755872.824,-2971092.4444217766,1217327.7262523929,24567583969221.92,35985.724922478235,-5.513097422178861e-06,(-2.720444881605524e-05+0j)
372,159.17017340660095,40873024.99487867,0.00011304470113087518,2337193.032725141,2337193.032703794,9.98703096235816,0.0,0,0.11827076501141444,0.026717038316688976,-3875777.2651539166,-10.16559728324245,5462471272120.568,0.5,0.27816859250757225,71.84474257296979,1.852124493977007,9742.79105548823,6.103515625e-05,True,14.0,-10925929897274.16,918949.3217552749,4659106.794366581,560808768008.1152,9742.79105548823,1.714709762560858e-05,(-2.737578906380397e-05+0j)
373,159.61221170425415,40873019.842030644,1.8450213184957952e-05,2337137.4607141083,2337137.460692734,9.993381122577409,0.0,0,0.11826753135331709,0.0267174866015749,-3064103.4197294093,-13.131980947001683,5462211510174.691,0.5,0.27816628901288276,71.79280826774796,1.2091532178617184,12868.611047632021,1.52587890625e-05,True,16.0,-10924942544239.977,-337703.3216695174,1977847.3167030273,10928218011380.719,12868.611047632021,-3.7022117332639544e-09,(-2.69372314542767e-05+0j)
374,160.01834774017334,40873027.866741866,1.9824935171466217e-05,2337051.199771583,2337051.199750123,10.01315849132484,0.0,0,0.11826602080788816,0.026718447843996535,-3951946.2529186513,-9.945442970385157,5461808310254.897,0.5,0.27816185552464945,71.87276999248576,0.6496222779115544,6764.560883099656,3.0517578125e-05,True,15.0,-10924423020348.223,262957.61386731855,583676.6482960032,5434071941498.964,6764.560883099656,1.1805560891336905e-05,(-2.6976327145926065e-05+0j)
375,160.5263693332672,40873027.86674192,4.4703483581542975e-08,2337051.1997715854,2337051.1997501254,10.013158491325608,0.0,0,0.11826602080788833,0.02671844784399659,-2290786.48973736,-17.120885020187412,5461808310254.906,0.5,0.27816185552464934,71.87276999249599,1.777434205683185,12504.052268562284,8.881784197001252e-16,False,51.0,-10923616620508.635,873420.2504940632,5485164.945577564,1617202947701.9316,12504.052268562284,1.0826073337320021e-05,(-2.6916394775231014e-05+0j)
376,160.9390242099762,40873045.001420155,3.5321168219157316e-05,2336880.3796823304,2336880.3796606488,10.064435127164506,0.0,0,0.11826747802982808,0.026720441422005706,-2404854.1157642347,-16.763515797560714,5461009908844.309,0.5,0.2781527478201926,72.19936352856293,0.5787019164994461,7218.788809323484,6.103515625e-05,True,14.0,-10923616620508.652,280745.78649988276,889314.5982147614,2886668451560.676,7218.788809323484,1.6194450751554132e-05,(-2.6916398481189053e-05+0j)
377,161.37792897224426,40873035.128119476,2.2305495381814726e-05,2336856.6116864625,2336856.611664697,10.083757832650289,0.0,0,0.11826928269963231,0.026720847246209732,-2674481.0935063683,-14.715355918426786,5460898823482.419,0.5,0.27815157000717483,72.3013670227568,2.9236285066533068,23059.595054148198,7.62939453125e-06,True,17.0,-10922019817687.457,-1294131.7885730334,5594305.62486088,20651440904929.023,23059.595054148198,-6.137576646268812e-06,(-2.667297465945517e-05+0j)
378,161.78798985481262,40873029.72878317,1.3499177323694623e-05,2336812.7629052484,2336812.7628833954,10.10396830345333,0.0,0,0.1182705422479945,0.02672134468800065,-3637622.0758543387,-10.747870171932393,5460693888776.136,0.5,0.27814933694745597,72.41763605094211,0.884683707402924,11695.704908955531,1.52587890625e-05,True,16.0,-10921797646963.678,-353853.90867483104,553769.980245043,8415218420916.8,11695.704908955531,3.1175476535813e-06,(-2.6597773312081924e-05+0j)
379,162.2243354320526,40873118.55967917,9.101503618616173e-05,2336649.733143677,2336649.733121465,10.18628548795617,0.0,0,0.11828377494039434,0.026725167657429418,-3962522.6124023856,-9.824515761205884,5459931975298.023,0.5,0.2781397425947044,73.19319032911613,1.4911903161051743,12744.8400656154,6.103515625e-05,True,14.0,-10921387777551.111,1455466.8613391453,646244.8643999978,1182443378277.2168,12744.8400656154,1.3815105235682137e-05,(-2.6512416916440576e-05+0j)
380,162.63325929641724,40873120.92168096,1.4895564757019842e-05,2336576.083208154,2336576.083185791,10.220696353573366,0.0,0,0.11828611435412388,0.02672612552086047,-3860172.2027103375,-10.26901898344299,5459587792517.263,0.5,0.2781352576463943,73.42459643825374,0.4880980380917453,9550.340520766473,3.0517578125e-05,True,15.0,-10919863950594.887,77399.06855759099,118481.30882241647,6071466377463.408,9550.340520766473,7.38484062449768e-06,(-2.5950415229438368e-05+0j)
381,163.07009434700012,40873117.83251136,2.8916335850971097e-05,2336413.428558658,2336413.428536013,10.284704996780395,0.0,0,0.1182889710664874,0.02672787880302119,-4013453.279410127,-9.98274424757083,5458827709044.813,0.5,0.2781257986911034,73.81969865832507,0.47376558931276486,9070.988223425074,6.103515625e-05,True,14.0,-10919175585033.365,-50615.00753308175,525423.9521344737,5704113053031.78,9070.988223425074,8.363298791788237e-06,(-2.578689141345626e-05+0j)
382,163.54741740226746,40873117.83251138,2.1073424255447017e-08,2336413.428558664,2336413.4285360184,10.284704996781029,0.0,0,0.11828897106648771,0.026727878803021167,-3855063.8919126694,-10.25576737773463,5458827709044.84,0.5,0.27812579869110327,73.81969865833932,1.7736017032140394,21745.240245829,8.881784197001252e-16,False,51.0,-10917655418088.467,249999.71099407418,6168889.239997979,1001411467896.3926,21745.240245829,6.634080247591749e-06,(-2.5510984408815868e-05+0j)
383,164.04715728759766,40873117.832511425,0.0,2336413.4285586607,2336413.4285360156,10.284704996677505,0.0,0,0.11828897106646412,0.02672787880301952,-3125340.4104246725,-12.39733451540297,5458827709044.829,0.5,0.27812579869109927,73.81969865754871,4.121815537204692,30567.656895647404,2.842170943040401e-14,True,45.0,-10917655418088.52,1694073.0428780692,5073601.127676131,8574540171510.219,30567.656895647404,9.276760382470422e-06,(-2.5510984852604723e-05+0j)
384,164.52802395820618,40873117.83251141,3.942476676500724e-08,2336413.428558667,2336413.428536022,10.284704996677672,0.0,0,0.11828897106646451,0.026727878803019516,-3830000.0245080455,-10.549938558074736,5458827709044.859,0.5,0.27812579869109916,73.81969865756932,6.528364563182455,41645.17322897115,8.881784197001252e-16,False,51.0,-10917655418088.498,4591559.568869142,12223197.896791542,2068223177250.584,41645.17322897115,4.536327426307407e-06,(-2.551098434710877e-05+0j)
385,164.96860074996948,40873127.15894799,1.569397908800352e-05,2336341.704699621,2336341.7046768507,10.312976986171952,0.0,0,0.11829214172171128,0.026728995023630287,-4077387.150770682,-9.763060691342698,5458492561013.74,0.5,0.2781235282984212,74.01579801407094,1.0285148371001085,15570.445840734988,1.52587890625e-05,True,16.0,-10917655418088.559,611227.7727615036,2644967.923443449,766003796988.5371,15570.445840734988,9.484913741431158e-06,(-2.551098391316911e-05+0j)
386,165.37299418449402,40873225.23082373,0.00015300339920820292,2335926.6671705185,2335926.6671475843,10.349133094765602,0.0,0,0.11828103440205685,0.02673319089110128,-3911303.992941969,-9.924617491656557,5456553394292.629,0.5,0.27810584053319815,74.15611661354531,1.2534039058223765,3217.533863106184,0.0001220703125,True,13.0,-10916985122026.32,803454.5977784831,1156517.071256952,2260588417077.115,3217.533863106184,5.95821408424646e-05,(-2.5375837601534996e-05+0j)
387,165.8108377456665,40873217.5319716,1.2525070856523849e-05,2335894.5689187758,2335894.5688958443,10.348391332561516,0.0,0,0.11827712966155858,0.026733163537495407,-3608626.351634602,-10.705240659407174,5456403436998.51,0.5,0.27810363954560785,74.07420852018821,0.8208478411640839,9684.359983785356,1.52587890625e-05,True,16.0,-10913106788584.098,-504555.3264756662,372868.14955430274,9709758149139.326,9684.359983785356,1.8079464481351204e-06,(-2.52799716814796e-05+0j)
388,166.28929615020752,40873217.53197162,0.0,2335894.5689187776,2335894.568895846,10.348391332562061,0.0,0,0.11827712966156219,0.026733163537495518,-4034410.682187638,-9.806938818350092,5456403436998.519,0.5,0.27810363954560763,74.07420852033532,37.79426672419925,305940.54499118007,8.881784197001252e-16,False,51.0,-10912806873995.86,25677465.185615838,56073101.02144082,317215820655856.44,305940.54499118007,1.5605613972803155e-05,(-2.533596070466783e-05+0j)
389,166.72309184074402,40873433.63703777,0.0002632057434519768,2335611.91211418,2335611.9120910363,10.39559753808461,0.0,0,0.11827787880785597,0.02673875990658692,-3826631.2615477243,-10.437344218241241,5455083003902.954,0.5,0.27808568521489374,74.68248781312286,2.156181492848841,5293.558344184202,0.0001220703125,True,13.0,-10912806873995.877,1770405.6784380951,1076801.2607753724,2901574020978.783,5293.558344184202,3.797147748609588e-05,(-2.5335966073659706e-05+0j)
390,167.13411855697632,40873446.18715736,2.1073339961796693e-05,2335567.594687504,2335567.5946641457,10.443645068288545,0.0,0,0.1182858346150988,0.026740133357651234,-3991349.5316589405,-10.28188212181105,5454875989246.671,0.5,0.27808322996573764,75.0751264667891,1.3810635988326625,27094.65438386384,1.52587890625e-05,True,16.0,-10910166007804.748,822502.4802257406,1559044.434147232,8501125037735.405,27094.65438386384,1.2937618360794776e-06,(-2.4922984826628694e-05+0j)
391,167.54375386238098,40873461.72661435,3.1188326165954746e-05,2335423.6140471417,2335423.6140234172,10.524780415742278,0.0,0,0.11829481178270311,0.026742179815173763,-3603122.5685912054,-10.757117202475659,5454203456939.606,0.5,0.2780737875837487,75.73623126586055,0.5109901710247137,11453.104730395982,6.103515625e-05,True,14.0,-10909751978492.182,254601.57466553667,444707.03225883556,3004740653562.4287,11453.104730395982,1.0043143311416345e-05,(-2.4662282385824778e-05+0j)
